	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
201743102406	ダ	左	1500	曇	重	17:30	C2二		2017-10-24	8	船橋	2			8	930	5	8.0	260	5.0	2.0	460	9.0	2-8	13010	38	2-8	2,550	32	8-9	440	3	2-9	1,500	22	8=>2	19610	65	2-8-9	10890	44	8=>2=>9	149080	455	101259111683724	101259116182374	101295611182374	101295618112374	6.9 - 12.1 - 13.0 - 13.0 - 12.7 - 13.0 - 13.7 - 13.9	6.9 - 19.0 - 32.0 - 45.0 - 57.7 - 70.7 - 84.4 - 98.3 (32.0-40.6)	9.0	160	1.0	2-6	7720.0	16.0	6=>2	15150.0	33.0
201743102407	ダ	左	1600	曇	重	18:00	芝山町特別 		2017-10-24	8	船橋	2			1	550	3	1.0	200	3.0	8.0	370	7.0	1-8	4250	13	1-8	1,370	17	1-5	920	12	5-8	2,230	26	1=>8	6820	23	1-5-8	19720	46	1=>8=>5	69790	202	683154297	683152497	(6,8),(3,1),5,4,(2,9),7	681354927	12.8 - 12.8 - 13.4 - 13.1 - 12.9 - 12.9 - 13.1 - 13.5	12.8 - 25.6 - 39.0 - 52.1 - 65.0 - 77.9 - 91.0 - 104.5 (39.0-39.5)	5.0	240	5.0	1-8	830.0	4.0	1=>8	1810.0	8.0
201743102408	ダ	左	1200	曇	重	18:30	C1四　五		2017-10-24	8	船橋	2			4	250	1	4.0	140	1.0	10.0	510	8.0	4-10	2870	14	4-10	910	13	4-8	3,920	31	8-10	7,340	42	4=>10	4600	16	4-8-10	43500	87	4=>10=>8	150920	400		48117102161235	4,8,11,(2,10),(1,7),(6,12),5,3	48111021261735	12.7 - 12.0 - 12.4 - 12.4 - 12.7 - 13.6	12.7 - 24.7 - 37.1 - 49.5 - 62.2 - 75.8 (37.1-38.7)	8.0	1,560	10.0	4-7	3320.0	16.0	4=>7	3560.0	18.0
201743102409	ダ	左	1600	曇	重	19:05	鉄道で楽しむ!ちばの		2017-10-24	8	船橋	2			14	130	1	14.0	110	1.0	12.0	250	5.0	12-14	1230	5	12-14	520	5	6-14	340	3	6-12	2,400	23	14=>12	1390	5	6-12-14	2980	8	14=>12=>6	8560	22	1481163710135122419	1481163107135122419	14,8,11,(6,12),(3,10),7,(5,13),2,4,1,9	1412867103513249111	12.5 - 12.1 - 12.6 - 13.3 - 12.9 - 13.1 - 13.6 - 14.3	12.5 - 24.6 - 37.2 - 50.5 - 63.4 - 76.5 - 90.1 - 104.4 (37.2-41.0)	6.0	220	4.0	7-8	1250.0	5.0	8=>7	1360.0	4.0
201743102410	ダ	左	1800	曇	重	19:40	フェイスフルブーツ特 		2017-10-24	8	船橋	2	(別定)		8	1840	6	8.0	470	6.0	13.0	190	3.0	8-13	4940	17	8-13	1,520	18	2-8	1,770	19	2-13	920	9	8=>13	11610	36	2-8-13	11000	36	8=>13=>2	93060	248	1213610119144821357	1213610119144823157	12,13,(6,10,11),8,14,(9,3),5,(4,2),1,7	1213111086314529147	12.3 - 12.1 - 13.4 - 13.5 - 13.2 - 12.7 - 12.7 - 13.2 - 13.5	12.3 - 24.4 - 37.8 - 51.3 - 64.5 - 77.2 - 89.9 - 103.1 - 116.6 (37.8-39.4)	2.0	210	4.0	5-8	4860.0	15.0	5=>8	9390.0	29.0
201743102411	ダ	左	1000	曇	重	20:15	カムイユカラスプリン 		2017-10-24	8	船橋	2	(ハンデ)		3	150	1	3.0	110	1.0	7.0	260	6.0	3-7	1130	5	3-7	380	5	3-9	240	2	7-9	1,220	15	3=>7	1590	6	3-7-9	2030	8	3=>7=>9	7530	26			123958476.0	132958476.0	12.2 - 10.9 - 11.4 - 12.4 - 12.8	12.2 - 23.1 - 34.5 - 46.9 - 59.7 (34.5-36.6)	9.0	190	4.0	3-7	1230.0	5.0	3=>7	1950.0	7.0
201743102412	ダ	左	1500	曇	重	20:50	ダイゼン賞		2017-10-24	8	船橋	2			3	730	4	3.0	180	4.0	10.0	170	2.0	3-10	1410	5	3-10	450	5	3-11	490	6	10-11	340	3	3=>10	3070	13	3-10-11	1250	2	3=>10=>11	8180	16	121031289115467	121031289115746	121031281195764	132108121159764	7.0 - 12.1 - 12.6 - 13.0 - 12.8 - 12.9 - 13.1 - 14.0	7.0 - 19.1 - 31.7 - 44.7 - 57.5 - 70.4 - 83.5 - 97.5 (31.7-40.0)	11.0	180	3.0	3-7	1290.0	6.0	3=>7	2120.0	13.0
201743102501	ダ	左	1200	雨	不良	15:00	2歳五		2017-10-25	8	船橋	3	33万円未満		10	320	1	10.0	170	2.0	1.0	520	7.0	1-10	3820	15	1-10	940	9	5-10	1,150	13	1-5	4,400	42	10=>1	5970	22	1-5-10	22100	68	10=>1=>5	91850	303		913211812105476	9,1,3,(11,12),10,(2,7),5,8,4-6	9,1,3,10,11,12,2,5,7,8,4=6	12.7 - 12.0 - 12.6 - 13.3 - 13.4 - 14.2	12.7 - 24.7 - 37.3 - 50.6 - 64.0 - 78.2 (37.3-40.9)	5.0	550	8.0	1-7	3050.0	10.0	7=>1	4810.0	18.0
201743102502	ダ	左	1500	雨	不良	15:30	3歳五　六　100万		2017-10-25	8	船橋	3			7	1130	6	7.0	210	4.0	10.0	190	3.0	7-10	3970	14	7-10	960	13	7-12	470	5	10-12	420	3	7=>10	8390	30	7-10-12	2970	12	7=>10=>12	29660	96	691011571218342	691051171218342	6,9,10,5,11,8,7,12,1,4-3,2	108967121151432	7.1 - 12.3 - 12.7 - 12.9 - 12.8 - 12.6 - 13.4 - 14.0	7.1 - 19.4 - 32.1 - 45.0 - 57.8 - 70.4 - 83.8 - 97.8 (32.1-40.0)	12.0	120	1.0	6-7	980.0	5.0	6=>7	1390.0	7.0
201743102503	ダ	左	1200	雨	不良	16:00	3歳五　六　100万		2017-10-25	8	船橋	3			4	170	1	4.0	140	1.0	6.0	260	5.0	4-6	840	3	4-6	370	2	4-9	2,670	32	6-9	9,120	55	4=>6	1210	3	4-6-9	16140	57	4=>6=>9	42220	131		104311918527126	10,4,11,(1,3),9,2,(8,5),12,7,6	410113191252786	12.7 - 11.8 - 12.4 - 13.1 - 12.9 - 13.0	12.7 - 24.5 - 36.9 - 50.0 - 62.9 - 75.9 (36.9-39.0)	9.0	1,750	11.0	4-5	410.0	1.0	4=>5	610.0	2.0
201743102504	ダ	左	1200	雨	不良	16:30	C3　選抜馬		2017-10-25	8	船橋	3			4	580	3	4.0	230	4.0	5.0	160	1.0	4-5	1280	3	4-5	580	3	4-9	1,730	29	5-9	1,110	18	4=>5	2420	4	4-5-9	5990	26	4=>5=>9	25650	71		378126249110511	3,7,8,(2,6,12),4,9,5,1,10,11	378612924151011	13.0 - 12.1 - 12.6 - 13.2 - 13.4 - 13.6	13.0 - 25.1 - 37.7 - 50.9 - 64.3 - 77.9 (37.7-40.2)	9.0	470	9.0	4-5	1190.0	5.0	4=>5	2530.0	11.0
201743102505	ダ	左	1500	雨	不良	17:00	C2四　五		2017-10-25	8	船橋	3			3	1760	5	3.0	430	6.0	7.0	180	2.0	3-7	2900	11	3-7	820	8	1-3	3,170	33	1-7	1,390	16	3=>7	10060	28	1-3-7	13830	44	3=>7=>1	92780	253	237916410581112	231769810411512	2,3,1,7,(8,6),10,9,4,11,12,5	231710681149125	7.1 - 12.6 - 12.9 - 12.6 - 12.6 - 12.8 - 13.2 - 13.5	7.1 - 19.7 - 32.6 - 45.2 - 57.8 - 70.6 - 83.8 - 97.3 (32.6-39.5)	1.0	650	8.0	3-6	2710.0	13.0	3=>6	8680.0	29.0
201743102506	ダ	左	1200	雨	不良	17:30	C2四　五		2017-10-25	8	船橋	3			8	260	2	8.0	140	2.0	5.0	390	6.0	5-8	1960	8	5-8	600	8	8-12	1,250	13	5-12	5,690	40	8=>5	2190	8	5-8-12	10470	33	8=>5=>12	27430	78		847122101639115	8,4,(2,7,12),1,10,3,11,5,6,9	842712131051169	12.4 - 11.5 - 12.2 - 12.8 - 13.5 - 13.9	12.4 - 23.9 - 36.1 - 48.9 - 62.4 - 76.3 (36.1-40.2)	12.0	680	8.0	5-6	170.0	1.0	6=>5	370.0	2.0
201743102507	ダ	左	1500	曇	不良	18:00	鉄道で楽しむ!ちばの		2017-10-25	8	船橋	3			7	600	4	7.0	250	4.0	2.0	140	1.0	2-7	700	4	2-7	320	6	6-7	750	11	2-6	650	9	7=>2	1500	9	2-6-7	3410	15	7=>2=>6	21150	74	3671254	3617254	3,6,(1,7),2,(4,5)	3671245	7.2 - 13.3 - 12.7 - 12.6 - 12.6 - 12.5 - 12.8 - 13.0	7.2 - 20.5 - 33.2 - 45.8 - 58.4 - 70.9 - 83.7 - 96.7 (33.2-38.3)									
201743102508	ダ	左	1600	曇	不良	18:30	楓特別 		2017-10-25	8	船橋	3			7	620	3	7.0	250	6.0	10.0	160	1.0	7-10	1080	3	7-10	440	4	7-11	960	19	10-11	490	6	7=>10	1800	1	7-10-11	2770	10	7=>10=>11	9930	12	4721016385911	4721016358911	4,7,(2,10),6,3,1,11,9,5,8	7102361194815	12.5 - 12.1 - 12.9 - 13.0 - 13.2 - 13.4 - 13.4 - 13.7	12.5 - 24.6 - 37.5 - 50.5 - 63.7 - 77.1 - 90.5 - 104.2 (37.5-40.5)	11.0	230	4.0	6-8	430.0	1.0	6=>8	1000.0	1.0
201743102509	ダ	左	1200	雨	不良	19:05	七里川渓谷賞		2017-10-25	8	船橋	3			4	400	2	4.0	180	2.0	9.0	1,080	10.0	4-9	6150	21	4-9	2,050	23	4-6	1,150	12	6-9	7,410	52	4=>9	9250	32	4-6-9	26900	81	4=>9=>6	223910	479		115486937101212.0	451189673102121.0	458911637210121.0	12.2 - 11.9 - 12.0 - 12.4 - 13.1 - 13.2	12.2 - 24.1 - 36.1 - 48.5 - 61.6 - 74.8 (36.1-38.7)	6.0	610	7.0	4-7	940.0	5.0	4=>7	1440.0	7.0
201743102510	ダ	左	1600	雨	不良	19:40	養老渓谷特別 		2017-10-25	8	船橋	3			3	1090	5	3.0	280	5.0	10.0	150	1.0	3-10	2310	9	3-10	980	9	3-4	2,350	31	4-10	1,930	22	3=>10	6390	25	3-4-10	19330	69	3=>10=>4	67280	233	1314101211836712495	1013141112386172495	1013143111286714295	1031413111248671295	12.8 - 12.7 - 13.1 - 12.6 - 12.5 - 12.8 - 13.1 - 13.5	12.8 - 25.5 - 38.6 - 51.2 - 63.7 - 76.5 - 89.6 - 103.1 (38.6-39.4)	4.0	380	6.0	3-6	700.0	3.0	3=>6	2150.0	11.0
201743102511	ダ	左	1600	雨	不良	20:15	平和賞	G	2017-10-25	8	船橋	3	(定量)		1	1080	5	1.0	190	5.0	5.0	110	1.0	1-5	910	4	1-5	310	4	1-6	730	10	5-6	280	3	1=>5	3110	13	1-5-6	1530	5	1=>5=>6	11700	41	165489732	1,6,8,5,4,9,7,3-2	1,6,8,5,9,4,(3,7)=2	1,6,8,5,3,9,4,7=2	12.4 - 12.6 - 13.6 - 12.8 - 12.9 - 12.8 - 13.1 - 13.3	12.4 - 25.0 - 38.6 - 51.4 - 64.3 - 77.1 - 90.2 - 103.5 (38.6-39.2)	6.0	180	4.0	1-5	880.0	4.0	1=>5	2720.0	10.0
201743102512	ダ	左	1000	雨	不良	20:50	スカパー!南関東地方		2017-10-25	8	船橋	3			14	1450	6	14.0	320	6.0	9.0	150	1.0	9-14	3050	12	9-14	990	10	10-14	4,100	41	9-10	1,370	20	14=>9	6440	27	9-10-14	16750	67	14=>9=>10	79870	296			14,(2,10),(9,11,12),13,1,8,5,3,4,7,6	1410291213111835476	12.3 - 11.2 - 12.2 - 12.5 - 13.4	12.3 - 23.5 - 35.7 - 48.2 - 61.6 (35.7-38.1)	10.0	630	9.0	6-8	1270.0	8.0	8=>6	2730.0	14.0
201743102601	ダ	左	1500	晴	不良	14:50	C3二		2017-10-26	8	船橋	4			12	180	1	12.0	110	1.0	11.0	180	3.0	11-12	530	1	11-12	270	2	1-12	500	9	1-11	440	7	12=>11	810	2	1-11-12	1570	5	12=>11=>1	3640	4	121112534871069	121151243871069	1,2,11,12,5-4,3,8,10,7,6,9	1,2,11,12,5,4-3,8,10,7,6,9	7.3 - 12.3 - 13.1 - 12.9 - 13.0 - 13.5 - 13.3 - 13.7	7.3 - 19.6 - 32.7 - 45.6 - 58.6 - 72.1 - 85.4 - 99.1 (32.7-40.5)	1.0	230	5.0	8-8	470.0	2.0	8=>8	600.0	2.0
201743102602	ダ	左	1200	晴	不良	15:30	さざんか賞		2017-10-26	8	船橋	4			8	530	3	8.0	160	4.0	1.0	120	1.0	1-8	640	2	1-8	300	3	6-8	320	4	1-6	220	1	8=>1	1730	5	1-6-8	760	1	8=>1=>6	4300	6		1679283101145	1,6,(8,9,7),3,11,(4,2,5),10	1689734511210	12.9 - 11.9 - 12.3 - 12.4 - 12.7 - 13.4	12.9 - 24.8 - 37.1 - 49.5 - 62.2 - 75.6 (37.1-38.5)	6.0	130	2.0	1-7	620.0	3.0	7=>1	1410.0	6.0
201743102603	ダ	左	1600	晴	不良	16:00	ヤングジョッキーズT		2017-10-26	8	船橋	4			12	1340	8	12.0	420	7.0	4.0	810	11.0	4-12	22230	58	4-12	4,020	47	3-12	2,460	33	3-4	4,590	55	12=>4	40570	106	3-4-12	75710	182	12=>4=>3	485990	1060	248171169125103	248117169125103	4,2,8,11,7,6,5,(12,9),1,10,3	482117561293110	13.0 - 12.5 - 13.1 - 13.1 - 13.0 - 13.5 - 13.9 - 14.0	13.0 - 25.5 - 38.6 - 51.7 - 64.7 - 78.2 - 92.1 - 106.1 (38.6-41.4)	3.0	370	5.0	4-8	11210.0	25.0	8=>4	16740.0	42.0
201743102604	ダ	左	1200	晴	不良	16:30	シーサイドアイドル特 		2017-10-26	8	船橋	4			1	180	1	1.0	110	1.0	5.0	160	2.0	1-5	350	1	1-5	150	1	1-4	230	3	4-5	270	5	1=>5	430	1	1-4-5	580	2	1=>5=>4	1690	2		4,3,8,1,5,7-2	4,3,8,1,5,7-2	4,3,8,1,5,7-2	12.7 - 11.9 - 12.6 - 13.1 - 13.3 - 13.8	12.7 - 24.6 - 37.2 - 50.3 - 63.6 - 77.4 (37.2-40.2)									
201743102605	ダ	左	1600	晴	不良	17:00	ヤングジョッキーズT		2017-10-26	8	船橋	4			11	810	4	11.0	290	5.0	6.0	510	8.0	6-11	7220	30	6-11	2,050	31	11-12	1,470	20	6-12	3,840	35	11=>6	14140	55	6-11-12	33500	92	11=>6=>12	179070	492	121124610517839	121164211058379	126112104153879	116122410153978	13.0 - 13.4 - 13.6 - 13.1 - 13.0 - 12.6 - 12.6 - 13.1	13.0 - 26.4 - 40.0 - 53.1 - 66.1 - 78.7 - 91.3 - 104.4 (40.0-38.3)	12.0	430	7.0	5-8	630.0	2.0	8=>5	1750.0	6.0
201743102606	ダ	左	1200	晴	不良	17:35	C2六　七		2017-10-26	8	船橋	4			9	150	1	9.0	110	1.0	8.0	170	3.0	8-9	720	3	8-9	280	2	4-9	280	1	4-8	660	9	9=>8	890	2	4-8-9	1240	1	9=>8=>4	4000	4		791123101284516.0	791128124531016.0	792811412531061.0	12.6 - 11.5 - 11.8 - 12.3 - 12.9 - 13.0	12.6 - 24.1 - 35.9 - 48.2 - 61.1 - 74.1 (35.9-38.2)	4.0	150	2.0	6-7	370.0	1.0	7=>6	520.0	1.0
201743102607	ダ	左	1500	晴	不良	18:05	C2六　七		2017-10-26	8	船橋	4			12	650	3	12.0	190	3.0	10.0	150	2.0	10-12	840	2	10-12	360	2	3-12	1,100	17	3-10	690	7	12=>10	2190	5	3-10-12	3500	11	12=>10=>3	20160	59	512311417862109	512311417628109	5,12,3,11,(1,4),7,10,6,8,2,9	512311107416289	7.1 - 12.8 - 12.7 - 12.9 - 13.0 - 13.2 - 13.3 - 13.4	7.1 - 19.9 - 32.6 - 45.5 - 58.5 - 71.7 - 85.0 - 98.4 (32.6-39.9)	3.0	340	7.0	7-8	280.0	1.0	8=>7	570.0	1.0
201743102608	ダ	左	1500	晴	不良	18:35	今日の煮込みは優売店		2017-10-26	8	船橋	4			1	160	1	1.0	100	1.0	7.0	140	2.0	1-7	450	1	1-7	220	1	1-5	350	3	5-7	700	8	1=>7	590	1	1-5-7	1340	2	1=>7=>5	3110	2	121011127368459	121037111268459	1,2,(3,7,10),11,12,6,8,5,4,9	121037116851249	6.9 - 11.7 - 12.2 - 12.4 - 12.6 - 13.2 - 13.6 - 13.8	6.9 - 18.6 - 30.8 - 43.2 - 55.8 - 69.0 - 82.6 - 96.4 (30.8-40.6)	5.0	200	4.0	1-6	370.0	1.0	1=>6	450.0	1.0
201743102609	ダ	左	1200	晴	不良	19:05	鉄道で楽しむ!ちばの		2017-10-26	8	船橋	4			12	310	2	12.0	160	2.0	3.0	250	5.0	3-12	1580	7	3-12	650	9	4-12	2,090	21	3-4	2,990	28	12=>3	2440	11	3-4-12	11670	42	12=>3=>4	28690	88		521261118371094	(2,5),12,6,1,11,3,7,10,4,8,9	251216113749108	12.7 - 11.4 - 11.8 - 12.3 - 13.1 - 13.3	12.7 - 24.1 - 35.9 - 48.2 - 61.3 - 74.6 (35.9-38.7)	4.0	850	8.0	3-8	1370.0	8.0	8=>3	2480.0	13.0
201743102610	ダ	左	1200	晴	不良	19:40	秋収めスプリント 		2017-10-26	8	船橋	4			4	750	3	4.0	150	2.0	11.0	100	1.0	4-11	640	3	4-11	270	3	4-12	800	12	11-12	210	1	4=>11	1970	8	4-11-12	1070	2	4=>11=>12	5520	13		41131257918210	4,11,3,(5,12),7,9,(2,1),8-10	4,11,5,12,9,3,1,2,8,7-10	12.7 - 11.8 - 11.9 - 12.1 - 12.7 - 12.9	12.7 - 24.5 - 36.4 - 48.5 - 61.2 - 74.1 (36.4-37.7)	12.0	190	4.0	4-8	470.0	2.0	4=>8	1660.0	7.0
201743102611	ダ	左	1700	晴	不良	20:15	三里塚特別 		2017-10-26	8	船橋	4	(ハンデ)		9	420	2	9.0	160	2.0	2.0	130	1.0	2-9	660	2	2-9	300	2	8-9	1,080	14	2-8	960	11	9=>2	1300	3	2-8-9	2900	10	9=>2=>8	11350	36	8792111035146	8729311105146	8792113511046	8792531111046	6.9 - 11.6 - 12.9 - 13.2 - 12.8 - 12.2 - 12.4 - 12.9 - 13.5	6.9 - 18.5 - 31.4 - 44.6 - 57.4 - 69.6 - 82.0 - 94.9 - 108.4 (31.4-38.8)	8.0	370	7.0	2-7	490.0	1.0	7=>2	1020.0	2.0
201743102612	ダ	左	1600	晴	不良	20:50	千葉県畜産フェア賞 		2017-10-26	8	船橋	4			8	310	2	8.0	130	2.0	2.0	160	4.0	2-8	900	4	2-8	320	5	3-8	200	1	2-3	240	2	8=>2	1430	5	2-3-8	550	1	8=>2=>3	3730	7	278349516	278349561	287349561	289347561	12.6 - 13.1 - 13.2 - 12.8 - 12.4 - 12.4 - 12.8 - 13.2	12.6 - 25.7 - 38.9 - 51.7 - 64.1 - 76.5 - 89.3 - 102.5 (38.9-38.4)	3.0	110	1.0	2-8	660.0	3.0	8=>2	1300.0	4.0
201743102703	ダ	左	1000	晴	重	16:00	ユーカリデビュー		2017-10-27	8	船橋	5			3	830	4	3.0	270	4.0	2.0	120	1.0	2-3	470	3	2-3	170	2	3-5	480	8	2-5	170	3	3=>2	2280	8	2-3-5	580	3	3=>2=>5	6820	23			351264.0	351264.0	12.4 - 11.8 - 12.6 - 13.1 - 13.5	12.4 - 24.2 - 36.8 - 49.9 - 63.4 (36.8-39.2)									
201743102704	ダ	左	1200	晴	重	16:30	3歳七		2017-10-27	8	船橋	5	98万円未満		10	970	4	10.0	220	4.0	4.0	380	6.0	4-10	8020	16	4-10	1,330	15	10-12	230	2	4-12	480	5	10=>4	14370	27	4-10-12	1810	6	10=>4=>12	30980	86		541018121132679	5,10,(4,12),1,8,11,3,2,9,7,6	510124811132976	13.1 - 12.3 - 12.3 - 12.9 - 13.1 - 14.0	13.1 - 25.4 - 37.7 - 50.6 - 63.7 - 77.7 (37.7-40.0)	12.0	100	1.0	4-7	5430.0	14.0	7=>4	16750.0	30.0
201743102705	ダ	左	1500	晴	重	17:00	オートレース船橋賞		2017-10-27	8	船橋	5			8	620	3	8.0	170	3.0	7.0	170	4.0	7-8	1470	7	7-8	490	7	4-8	270	2	4-7	350	3	8=>7	2450	9	4-7-8	1450	4	8=>7=>4	8080	21	271085469311112	275810463911112	278510643911112	728451063911112	7.1 - 12.2 - 12.6 - 12.8 - 13.0 - 13.4 - 13.8 - 13.9	7.1 - 19.3 - 31.9 - 44.7 - 57.7 - 71.1 - 84.9 - 98.8 (31.9-41.1)	4.0	120	1.0	6-6	1600.0	7.0	6=>6	1770.0	11.0
201743102706	ダ	左	1200	晴	重	17:30	林SPF		2017-10-27	8	船橋	5			8	190	1	8.0	120	1.0	7.0	280	6.0	7-8	1320	5	7-8	510	5	4-8	1,230	15	4-7	4,730	32	8=>7	2600	9	4-7-8	14960	40	8=>7=>4	47660	138		789124531621011.0	791284311065211.0	791283411056211.0	12.6 - 11.9 - 12.1 - 12.6 - 13.3 - 13.4	12.6 - 24.5 - 36.6 - 49.2 - 62.5 - 75.9 (36.6-39.3)	4.0	1,030	9.0	6-6	1540.0	5.0	6=>6	1570.0	6.0
201743102707	ダ	左	1500	晴	重	18:00	鉄道で楽しむ!ちばの		2017-10-27	8	船橋	5			4	1990	8	4.0	320	7.0	12.0	260	5.0	4-12	4300	21	4-12	940	11	4-7	2,340	30	7-12	1,610	23	4=>12	9460	41	4-7-12	19580	76	4=>12=>7	132050	444	261145121378109	264115121378109	2,(4,6),11,5,12,7,3,(1,8),10,9	211412576381019	7.1 - 12.2 - 12.3 - 12.7 - 12.9 - 13.3 - 13.7 - 13.8	7.1 - 19.3 - 31.6 - 44.3 - 57.2 - 70.5 - 84.2 - 98.0 (31.6-40.8)	7.0	300	6.0	4-8	3490.0	15.0	4=>8	8140.0	29.0
201743102708	ダ	左	1800	晴	重	18:30	ホオジロ賞		2017-10-27	8	船橋	5			13	1690	6	13.0	390	8.0	9.0	150	2.0	9-13	3870	14	9-13	1,230	16	8-13	850	10	8-9	220	1	13=>9	10270	33	8-9-13	2760	5	13=>9=>8	35670	116	8,10,11,6,5,12,14,13,3,1,9,2-4,7	8,10,11,6,5,12,13,14,3,1,9,2-4,7	8,11,10,9,(12,3),(5,13),14,1,2,6,4,7	8119123131025141467	12.2 - 11.4 - 12.4 - 13.2 - 13.3 - 13.4 - 13.4 - 13.2 - 13.5	12.2 - 23.6 - 36.0 - 49.2 - 62.5 - 75.9 - 89.3 - 102.5 - 116.0 (36.0-40.1)	8.0	130	1.0	6-8	1710.0	8.0	8=>6	3810.0	18.0
201743102709	ダ	左	1600	晴	重	19:05	大福山特別 		2017-10-27	8	船橋	5			6	930	4	6.0	250	4.0	5.0	590	7.0	5-6	10410	26	5-6	2,870	30	6-9	360	3	5-9	1,430	18	6=>5	17680	48	5-6-9	7670	23	6=>5=>9	81150	226	1446105122119178313	1446510122119173813	14,6,4,5,12,(10,11),2,(7,9),3,1,13,8	1465412109112713318	12.4 - 11.5 - 12.0 - 12.8 - 13.1 - 13.2 - 13.6 - 13.8	12.4 - 23.9 - 35.9 - 48.7 - 61.8 - 75.0 - 88.6 - 102.4 (35.9-40.6)	9.0	140	1.0	4-4	8650.0	20.0	4=>4	4330.0	18.0
201743102710	ダ	左	1000	晴	重	19:40	オクトーバーダッシュ 		2017-10-27	8	船橋	5	(ハンデ)		12	180	1	12.0	120	1.0	6.0	570	11.0	6-12	2770	8	6-12	950	9	11-12	350	2	6-11	3,060	39	12=>6	3400	13	6-11-12	4840	14	12=>6=>11	18820	56			2,8,12,(1,5),9,4,7,(6,11),10,13,3,14	8,12,2,9,5,1,6,11,10,7,4,13-3,14	12.3 - 11.5 - 11.8 - 11.9 - 12.7	12.3 - 23.8 - 35.6 - 47.5 - 60.2 (35.6-36.4)	11.0	250	5.0	4-7	550.0	2.0	7=>4	830.0	3.0
201743102711	ダ	左	1600	晴	重	20:15	11月11日船橋競馬 		2017-10-27	8	船橋	5	(ハンデ)		3	920	4	3.0	210	3.0	7.0	160	2.0	3-7	1710	8	3-7	620	8	3-5	2,920	26	5-7	1,400	19	3=>7	4680	18	3-5-7	10590	36	3=>7=>5	62140	188	1,3,6,2,10,9,11,7,8-4,5	1,3,7,6,2,10,8,9,11-4,5	3178610112954	3781061511249	12.5 - 12.0 - 12.4 - 12.6 - 12.7 - 12.8 - 13.3 - 14.4	12.5 - 24.5 - 36.9 - 49.5 - 62.2 - 75.0 - 88.3 - 102.7 (36.9-40.5)	5.0	420	7.0	3-6	1330.0	7.0	3=>6	3260.0	13.0
201743102712	ダ	左	1600	晴	重	20:50	ナナカマド特別 		2017-10-27	8	船橋	5			3	550	3	3.0	200	3.0	1.0	180	2.0	1-3	1070	3	1-3	470	3	3-4	2,460	35	1-4	2,990	39	3=>1	2240	7	1-3-4	14150	60	3=>1=>4	57690	224	34658129710	34561829710	34615827910	34162857910	12.4 - 12.6 - 12.7 - 12.6 - 12.4 - 12.6 - 12.9 - 13.1	12.4 - 25.0 - 37.7 - 50.3 - 62.7 - 75.3 - 88.2 - 101.3 (37.7-38.6)	4.0	820	10.0	1-3	1230.0	5.0	3=>1	2910.0	14.0
201743120401	ダ	左	1200	曇	良	15:00	2歳三		2017-12-4	9	船橋	1	78万円以上128万円未満		1	2470	6	1.0	520	9.0	2.0	140	1.0	1-2	3110	11	1-2	630	6	1-6	4,120	39	2-6	730	7	1=>2	9090	28	1-2-6	9870	35	1=>2=>6	118460	284		821011125917634	(2,8),1,10,11,9,(5,6),(7,12),4,3	281011169754312	12.8 - 11.7 - 12.4 - 12.6 - 13.4 - 13.4	12.8 - 24.5 - 36.9 - 49.5 - 62.9 - 76.3 (36.9-39.4)	6.0	430	6.0	1-2	3850.0	13.0	1=>2	9810.0	30.0
201743120402	ダ	左	1000	曇	良	15:30	C3　選抜馬		2017-12-4	9	船橋	1			12	700	4	12.0	280	4.0	10.0	250	3.0	10-12	2460	10	10-12	670	8	6-12	8,430	45	6-10	7,640	42	12=>10	5230	18	6-10-12	66570	99	12=>10=>6	307550	468			3,12,5,8,10,(1,6),7,(4,11),2,(9,13)	31210851671142913	12.4 - 11.4 - 12.0 - 12.5 - 13.8	12.4 - 23.8 - 35.8 - 48.3 - 62.1 (35.8-38.3)	6.0	1,820	10.0	7-8	1700.0	7.0	8=>7	3950.0	15.0
