	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
200930091509	ダ	右	1800	曇	稍重	20:00	ブラックタキシード賞 		2009-9-15	10	門別	1	130万円以下	(規定)	7.0	330.0	2.0	7.0	120	2.0	9.0	180	4.0	8.0	100	1.0	6-7	210.0	1.0	7-9	1500.0	6.0	7=>9	2680.0	9.0	7-8-9	910.0	2.0	7=>9=>8	8930.0	24.0	7116945110823	7116491510823	7,11,6,4,9,8,(5,3),(1,10),2	7,11,6,4,9,8,5,(1,3),(2,10)											
200930091601	ダ	右	1200	晴	稍重	15:45	2歳　未勝利		2009-9-16	10	門別	2	(規定)		6.0	440.0	2.0	6.0	150	2.0	9.0	120	1.0	5.0	180	4.0	5-7	430.0	1.0	6-9	630.0	1.0	6=>9	1650.0	2.0	5-6-9	980.0	1.0	6=>9=>5	4960.0	4.0			6,9,(5,8),(11,12),3,(1,7),4,2,10	6,9,5,8,12,(1,11),7,3,(2,4),10											
200930091602	ダ	右	1000	晴	稍重	16:15	2歳　未勝利		2009-9-16	10	門別	2	(規定)		8.0	500.0	3.0	8.0	140	2.0	10.0	320	7.0	6.0	140	1.0	7-8	950.0	4.0	8-10	2500.0	11.0	8=>10	4140.0	18.0	6-8-10	3700.0	16.0	8=>10=>6	15240.0	48.0			9,1,6,(2,10),8,5,4,3,7,11	9,(1,6),(10,8),2,(5,4),(7,3),11											
200930091603	ダ	右	1700	晴	稍重	16:45	D3　ー1組		2009-9-16	10	門別	2	40万円以下	(規定)	7.0	320.0	2.0	7.0	180	2.0	6.0	250	3.0							6-7	390.0	2.0	7=>6	820.0	4.0	5-6-7	1730.0	7.0	7=>6=>5	6370.0	21.0	6,7,5,(1,2),4,3	6752143	7,6,5,3,4,(1,2)	7,(6,5),4,3,1,2											
200930091604	ダ	右	1200	晴	稍重	17:15	びらとり和牛賞		2009-9-16	10	門別	2	80万円以下	(規定)	2.0	760.0	4.0	2.0	170	2.0	5.0	140	1.0							2-5	720.0	3.0	2=>5	1530.0	6.0	2-5-7	1860.0	7.0	2=>5=>7	10300.0	35.0			276145	2,7,(1,6,4),5											
200930091605	ダ	右	1200	晴	稍重	17:50	D2　ー1組		2009-9-16	10	門別	2	60万円以下	(規定)	2.0	2350.0	5.0	2.0	340	5.0	3.0	350	6.0	8.0	120	1.0				2-3	7050.0	16.0	2=>3	12440.0	33.0	2-3-8	3800.0	14.0	2=>3=>8	48300.0	117.0			6,2,4,8,5,(1,7),3	(2,6),4,8,(1,5),7,3											
200930091606	ダ	右	1000	晴	稍重	18:20	JRA認定アタックチ		2009-9-16	10	門別	2	(規定)		3.0	730.0	3.0	3.0	190	4.0	4.0	180	3.0	11.0	340	6.0	3-4	2380.0	14.0	3-4	2640.0	11.0	3=>4	5470.0	18.0	3-4-11	9790.0	35.0	3=>4=>11	57740.0	176.0			2,6,9,4,10,11,(7,8),(3,12),1,5	2,6,9,4,(10,11),(7,8),3,(1,12),5											
200930091607	ダ	右	1200	晴	稍重	18:50	JRA認定アタックチ		2009-9-16	10	門別	2	(規定)		6.0	150.0	1.0	6.0	100	2.0	8.0	100	1.0	3.0	380	7.0	6-7	210.0	1.0	6-8	130.0	1.0	6=>8	200.0	1.0	3-6-8	1160.0	5.0	6=>8=>3	2240.0	5.0			2,3,8,4,(1,7,10),6,9-5	2,3,8,1,4,6,7,10,9-5											
200930091608	ダ	右	1800	晴	稍重	19:25	JA平取町ニシパの恋 		2009-9-16	10	門別	2	160万円以下	(規定)	4.0	170.0	1.0	4.0	120	2.0	6.0	120	1.0	2.0	120	3.0	4-5	450.0	1.0	4-6	460.0	1.0	4=>6	1130.0	3.0	2-4-6	520.0	1.0	4=>6=>2	2830.0	3.0	4,6,7,2,8,12,9,1,(5,11),10,3	467281219511103	4,6,7,2,8,(1,12,10),11,5,9,3	4,6,7,2,(1,8),10,12,11,5,3,9											
200930091701	ダ	右	1700	晴	良	15:10	2歳　未勝利		2009-9-17	10	門別	3	(規定)		3.0	190.0	1.0	3.0	110	1.0	6.0	140	3.0	8.0	110	2.0				3-6	760.0	5.0	3=>6	1460.0	6.0	3-6-8	760.0	2.0	3=>6=>8	4550.0	14.0	2,(3,6),8,4,5,7,1	2,3,6,(4,8),5,7,1	2,(3,6),8,7,5,4,1	(2,3,6),8,7,5,1,4											
200930091702	ダ	右	1200	晴	良	15:40	2歳　未勝利		2009-9-17	10	門別	3	(規定)		7.0	170.0	1.0	7.0	100	1.0	4.0	200	5.0	6.0	330	6.0	4-7	540.0	2.0	4-7	450.0	2.0	7=>4	580.0	2.0	4-6-7	2130.0	9.0	7=>4=>6	4960.0	15.0			7,9,1,(5,6,8),10,2,4	7,9,1,6,(2,8),5,10,4											
200930091703	ダ	右	1000	晴	良	16:10	D3　ー3組		2009-9-17	10	門別	3	40万円以下	(規定)	1.0	160.0	1.0	1.0	230	4.0	2.0	390	6.0	3.0	500	8.0	1-2	4720.0	16.0	1-2	7260.0	19.0	1=>2	9190.0	32.0	1-2-3	36300.0	57.0	1=>2=>3	200940.0	289.0			1,3,2,(4,5),6,(7,8),10,9	1,2,3,5,6,(7,4),8,10,9											
200930091704	ダ	右	1200	晴	良	16:45	コスモスロード特別 		2009-9-17	10	門別	3	100万円以下	(規定)	4.0	760.0	3.0	4.0	130	2.0	5.0	100	1.0	1.0	130	3.0				4-5	220.0	1.0	4=>5	710.0	3.0	1-4-5	170.0	1.0	4=>5=>1	1120.0	3.0			4,5,7,1,3,2,(6,8)	4,5,7,1-(2,3),6,8											
200930091705	ダ	右	1700	晴	良	17:15	JRA認定アタックチ		2009-9-17	10	門別	3	(規定)		4.0	16540.0	9.0	4.0	2,410	9.0	2.0	1,870	8.0	1.0	160	2.0	2-4	42930.0	25.0	2-4	46540.0	35.0	4=>2	158700.0	66.0	1-2-4	159280.0	73.0	4=>2=>1	440810.0	329.0	(2,3),6,1,4,5,8,7,9	2,3,6,(5,1),4,(7,8)-9	236154789	2,3,6,1,5,(7,4),8,9											
200930091706	ダ	右	1700	晴	良	17:45	JRA認定アタックチ		2009-9-17	10	門別	3	(規定)		5.0	210.0	1.0	5.0	150	3.0	2.0	120	1.0	8.0	160	4.0	2-5	310.0	1.0	2-5	310.0	1.0	5=>2	390.0	1.0	2-5-8	530.0	2.0	5=>2=>8	1340.0	2.0	4,2,7,8,(3,5),6,9,1	427853691	2,7,5,4,8,3,(1,9),6	(2,7),5,8,4,3,9,1,6											
200930091707	ダ	右	1200	晴	良	18:15	JRA認定フレッシュ		2009-9-17	10	門別	3	(規定)		7.0	310.0	2.0	7.0	140	2.0	10.0	200	4.0	8.0	370	6.0	7-8	260.0	1.0	7-10	1860.0	8.0	7=>10	3390.0	11.0	7-8-10	3240.0	13.0	7=>10=>8	19790.0	62.0			10,2,9,7,3,8,6,(1,5)	10,(2,7),9,3,8,6,5,1											
200930091708	ダ	右	1200	晴	良	18:50	新冠ライオンズクラブ 		2009-9-17	10	門別	3	200万円以下	(規定)	12.0	270.0	2.0	12.0	110	1.0	13.0	150	3.0	5.0	120	2.0	8-8	600.0	3.0	12-13	560.0	2.0	12=>13	600.0	1.0	5-12-13	970.0	2.0	12=>13=>5	2990.0	4.0			(4,9),11,8,7,12,5,1,13,3,6,2,10	49811712511336210											
200930092201	ダ	右	1200	曇	良	14:35	2歳　牝馬		2009-9-22	10	門別	4	牝(規定)		6.0	230.0	2.0	6.0	110	1.0	4.0	120	2.0	7.0	150	4.0				4-6	280.0	1.0	6=>4	510.0	1.0	4-6-7	530.0	1.0	6=>4=>7	1550.0	2.0			(4,6),7,5,2,3,8,1	(4,6),7,5,2,3,8,1											
200930092202	ダ	右	1000	曇	良	15:05	2歳　未勝利		2009-9-22	10	門別	4	(規定)		7.0	3080.0	5.0	7.0	310	6.0	4.0	100	1.0	8.0	130	3.0	4-7	310.0	1.0	4-7	660.0	4.0	7=>4	3180.0	11.0	4-7-8	1250.0	5.0	7=>4=>8	17460.0	56.0			4,5,10,7,3,(6,8),(1,9),2	4,5,10,7,3,(6,8),1,9,2											
200930092203	ダ	右	1700	曇	良	15:35	D2　ー1組		2009-9-22	10	門別	4	60万円以下	(規定)	1.0	140.0	1.0	1.0	100	1.0	2.0	140	3.0	5.0	220	6.0	1-2	290.0	1.0	1-2	380.0	1.0	1=>2	560.0	2.0	1-2-5	1010.0	4.0	1=>2=>5	2720.0	7.0	1,2,(4,7),6,8,9,3,5	124768935	127469835	1,2-7,9,(4,6),3,8,5											
200930092204	ダ	右	1200	曇	良	16:05	JRA認定アタックチ		2009-9-22	10	門別	4	(規定)		4.0	190.0	1.0	4.0	110	3.0	7.0	100	1.0	6.0	100	2.0				4-7	180.0	1.0	4=>7	310.0	1.0	4-6-7	270.0	1.0	4=>7=>6	880.0	1.0			67841523	6,7,8,4,5,(1,2),3											
200930092205	ダ	右	1200	曇	良	16:40	スーパースクラ		2009-9-22	10	門別	4	60万円以下	(規定)	2.0	780.0	3.0	2.0	260	6.0	10.0	110	1.0	6.0	130	2.0	2-7	560.0	2.0	2-10	500.0	2.0	2=>10	1590.0	6.0	2-6-10	480.0	1.0	2=>10=>6	4950.0	14.0			2,(6,10),(11,12),(1,3),8,7,9,4,5	2,10,6,12,11,(1,3),8,7,9,4,5											
200930092206	ダ	右	1000	曇	良	17:15	JRA認定アタックチ		2009-9-22	10	門別	4	牝(規定)		5.0	1380.0	5.0	5.0	290	5.0	6.0	1,360	8.0	3.0	580	6.0	5-6	14490.0	18.0	5-6	18560.0	24.0	5=>6	78340.0	55.0	3-5-6	190830.0	71.0	5=>6=>3	1526950.0	393.0			(9,5),3,2,(4,6),7,(1,8)	9,5,(2,3),4,6,7,1,8											
200930092207	ダ	右	1000	曇	良	17:45	JRA認定アタックチ		2009-9-22	10	門別	4	牝(規定)		9.0	230.0	1.0	9.0	120	1.0	7.0	170	3.0	3.0	410	6.0	7-8	570.0	2.0	7-9	820.0	2.0	9=>7	1170.0	3.0	3-7-9	4080.0	14.0	9=>7=>3	16920.0	54.0			6,(7,9),(1,3),8,4,5,2	697314582											
200930092208	ダ	右	1700	曇	良	18:15	ブックネットワン賞		2009-9-22	10	門別	4	60万円以下	(規定)	10.0	340.0	2.0	10.0	130	2.0	11.0	360	7.0	5.0	110	1.0	8-8	3120.0	9.0	10-11	2510.0	8.0	10=>11	4390.0	11.0	5-10-11	1040.0	3.0	10=>11=>5	11430.0	32.0	(5,9),2,11,10,(1,6),(3,7),4,8	5,9,2,11,10,(1,6),7,3,(4,8)	(5,9),11,10,2,7,1,6,8,3,4	(5,9),11,10,2,7,1,(6,3,8)-4											
200930092209	ダ	右	1000	曇	良	18:45	ゴールデンゴッド特別 		2009-9-22	10	門別	4	(規定)		1.0	310.0	2.0	1.0	200	3.0	6.0	150	2.0							1-6	220.0	1.0	1=>6	420.0	1.0	1-4-6	280.0	1.0	1=>6=>4	890.0	1.0			561243.0	561243.0											
200930092210	ダ	右	1800	曇	良	19:20	函館開港150周年特 		2009-9-22	10	門別	4	300万円以下	(ハンデ)	1.0	400.0	3.0	1.0	180	3.0	10.0	140	2.0	2.0	590	6.0	1-7	670.0	2.0	1-10	540.0	1.0	1=>10	1050.0	2.0	1-2-10	4220.0	12.0	1=>10=>2	12490.0	37.0	7,9,11,1,5,(3,13),8,(4,10),2,6,12	7,9,11,1,5,3,13,2,4,8,10,(6,12)	(7,9,11),1,5,(2,13),(3,10),4,12,8,6	79111521310341286											
200930092211	ダ	右	1700	曇	良	19:55	フローラルカップ〔H	G	2009-9-22	10	門別	4	牝(定量)		6.0	140.0	1.0	6.0	100	1.0	8.0	130	2.0	4.0	140	3.0	6-8	240.0	1.0	6-8	320.0	1.0	6=>8	430.0	2.0	4-6-8	720.0	2.0	6=>8=>4	2030.0	4.0	4,6,(3,7),(1,2),5,(9,8)	4,6,(3,7),2,(1,5),8,9	4,6,7,(3,2),5,8,1,9	4,6,(3,2,7,5,8),1,9											
200930092301	ダ	右	1200	晴	良	14:30	2歳　未勝利		2009-9-23	10	門別	5	(規定)		7.0	220.0	1.0	7.0	100	1.0	5.0	150	3.0	8.0	260	5.0				5-7	630.0	3.0	7=>5	1000.0	3.0	5-7-8	2040.0	6.0	7=>5=>8	5390.0	20.0			(1,5),7,3,6,8,4,2	(1,5),7,3,6,8,4,2											
200930092302	ダ	右	1200	晴	良	15:00	D2　ー1組		2009-9-23	10	門別	5	60万円以下	(規定)	6.0	390.0	3.0	6.0	180	2.0	11.0	1,470	9.0	10.0	180	3.0	6-8	800.0	4.0	6-11	22420.0	27.0	6=>11	16810.0	32.0	6-10-11	14050.0	32.0	6=>11=>10	135990.0	199.0			5,6,9,10,(2,11),7,1,8,3,4	5691021171834											
200930092303	ダ	右	1200	晴	良	15:30	JRA認定アタックチ		2009-9-23	10	門別	5	(規定)		5.0	140.0	1.0	5.0	100	1.0	6.0	160	4.0	8.0	470	6.0				5-6	450.0	3.0	5=>6	650.0	3.0	5-6-8	2570.0	10.0	5=>6=>8	5770.0	21.0			(3,5),6,7,8,(2,4),1	(3,5)-6,8,7,(2,4),1											
200930092304	ダ	右	1700	曇	良	16:00	D3　ー2組		2009-9-23	10	門別	5	40万円以下	(規定)	3.0	270.0	1.0	3.0	140	1.0	1.0	190	4.0	2.0	480	6.0	1-3	390.0	1.0	1-3	360.0	1.0	3=>1	590.0	1.0	1-2-3	1990.0	6.0	3=>1=>2	4280.0	9.0	(5,6),9,7,4,1,3,8,2	(5,6),9,7,4,1,3,8,2	6,9,5,1,(7,3),2,(4,8)	(6,9,1),3,5,7,2,8,4											
200930092305	ダ	右	1200	曇	良	16:35	JRA認定フレッシュ		2009-9-23	10	門別	5	(規定)		2.0	310.0	2.0	2.0	130	2.0	7.0	170	3.0	1.0	270	6.0				2-7	770.0	2.0	2=>7	1000.0	3.0	1-2-7	1690.0	5.0	2=>7=>1	5150.0	13.0			2,(6,8),4,(1,7),5,3	2,(6,8),4,(1,7),5,3											
200930092306	ダ	右	1700	曇	良	17:15	JRA認定アタックチ		2009-9-23	10	門別	5	(規定)		4.0	220.0	1.0	4.0	110	1.0	9.0	190	4.0	7.0	450	7.0	4-8	580.0	3.0	4-9	680.0	3.0	4=>9	750.0	3.0	4-7-9	10810.0	28.0	4=>9=>7	27310.0	73.0	(3,5),6,(4,10),(2,9),(1,8),7	3,5,(4,6),10,9,2,1,8,7	(3,5),9,6,4,10,(2,8),1,7	(3,5),9,4,2,8,6,10,7,1											
200930092307	ダ	右	1700	曇	良	17:45	JRA認定アタックチ		2009-9-23	10	門別	5	(規定)		7.0	370.0	3.0	7.0	140	2.0	3.0	260	5.0	8.0	1,550	10.0	3-7	2410.0	9.0	3-7	3070.0	9.0	7=>3	3880.0	15.0	3-7-8	69110.0	77.0	7=>3=>8	132350.0	218.0	6,4,10,7,9,(1,2,3),5,8	6,4,10,(1,7),2,3,9,5,8	(6,4,10,7),1,(2,3),9,5,8	(6,7),4,10,(1,3),2,9,8,5											
200930092308	ダ	右	1000	曇	良	18:15	JRA認定アタックチ		2009-9-23	10	門別	5	(規定)		4.0	440.0	3.0	4.0	140	2.0	7.0	100	1.0	9.0	210	6.0	4-7	430.0	3.0	4-7	420.0	1.0	4=>7	1330.0	5.0	4-7-9	1060.0	4.0	4=>7=>9	8780.0	24.0			24791105638.0	24791510638.0											
200930092309	ダ	右	1700	曇	良	18:45	ウィナーズチャレンジ 		2009-9-23	10	門別	5	(規定)		1.0	560.0	3.0	1.0	180	3.0	9.0	370	6.0	4.0	150	2.0	1-8	1620.0	7.0	1-9	3090.0	14.0	1=>9	5000.0	20.0	1-4-9	1890.0	6.0	1=>9=>4	15670.0	48.0	2,8,(3,6),9,4,1,7,5,10	2,8,6,(3,9),4,7,1,10,5	2,(8,9),10,7,6,3,5,4,1	2,8,9,10,3,7,(6,4),1,5											
200930092310	ダ	右	1200	曇	良	19:20	AIRーG’特別 		2009-9-23	10	門別	5	600万円以下	(別定)	6.0	300.0	1.0	6.0	180	2.0	5.0	580	8.0	15.0	240	3.0	3-4	1000.0	6.0	5-6	5160.0	16.0	6=>5	8570.0	29.0	5-6-15	6510.0	20.0	6=>5=>15	54810.0	156.0			10,(9,13,14),(8,11,15),(4,6),12,7,3,1,5,2	10,13,(9,14),11,6,15,4,8,12,7,(1,5),3,2											
200930092311	ダ	右	1800	曇	良	19:55	ノースクイーンカップ	G	2009-9-23	10	門別	5	牝(別定)		10.0	210.0	1.0	10.0	140	1.0	14.0	1,030	11.0	11.0	200	3.0	6-8	960.0	4.0	10-14	8640.0	23.0	10=>14	8300.0	25.0	10-11-14	10730.0	31.0	10=>14=>11	54560.0	143.0	3,7,2,10,6,12,(8,9),5,13,14,11,1,4	3721089612513141114	3,2,10,7,9,8,6,12,5,(13,14),11,1,4	2,10,3,9,7,(8,12),14,6,(5,11),13,1,4											
200930092312	ダ	右	1200	曇	良	20:30	乙女座特別 		2009-9-23	10	門別	5	40万円以下	牝(規定)	8.0	290.0	2.0	8.0	120	2.0	1.0	110	1.0	7.0	150	3.0	1-7	360.0	1.0	1-8	260.0	1.0	8=>1	700.0	2.0	1-7-8	390.0	1.0	8=>1=>7	1590.0	2.0			3,5,(1,8),4,7,2,10,9,11,6	1,3,5,8,4,7,(2,10),6,(9,11)											
200930092401	ダ	右	1000	曇	良	14:35	D3　ー1組		2009-9-24	10	門別	6	40万円以下	(規定)	5.0	440.0	2.0	5.0	110	2.0	7.0	100	1.0	8.0	140	3.0				5-7	210.0	1.0	5=>7	830.0	3.0	5-7-8	570.0	2.0	5=>7=>8	3220.0	9.0			6,7,8,2,(4,5),1,3	6,7,8,(2,4,5),1,3											
200930092402	ダ	右	1000	曇	良	15:05	D3　ー1組		2009-9-24	10	門別	6	40万円以下	(規定)	2.0	310.0	2.0	2.0	100	2.0	7.0	100	1.0	3.0	140	4.0				2-7	220.0	1.0	2=>7	540.0	1.0	2-3-7	440.0	2.0	2=>7=>3	1420.0	3.0			21573648.0	21753648.0											
200930092403	ダ	右	1700	曇	良	15:35	2歳　未勝利		2009-9-24	10	門別	6	(規定)		12.0	2360.0	9.0	12.0	760	8.0	4.0	330	5.0	10.0	170	3.0	4-8	11550.0	22.0	4-12	17580.0	33.0	12=>4	121500.0	95.0	4-10-12	19970.0	53.0	12=>4=>10	179700.0	391.0	7,8,12,4,3,(6,10),2,1,11,9,5	748123106211195	7,4,12,(3,8,11),10,2,(6,5),1,9	(7,4),12,10,(3,11),5,2,8,1,6,9											
200930092404	ダ	右	1200	曇	良	16:05	D3　ー3組		2009-9-24	10	門別	6	40万円以下	(規定)	9.0	420.0	3.0	9.0	110	1.0	6.0	120	3.0	2.0	120	2.0	6-8	640.0	2.0	6-9	820.0	3.0	9=>6	1840.0	7.0	2-6-9	530.0	1.0	9=>6=>2	4090.0	9.0			2,6,9,8,10,3,1,4,(5,7)	2,(6,9),8,10,3,1,4,7,5											
200930092405	ダ	右	1200	曇	良	16:40	D1　ー1組		2009-9-24	10	門別	6	80万円以下	(規定)	10.0	230.0	1.0	10.0	100	1.0	6.0	150	2.0	5.0	330	6.0	5-7	400.0	1.0	6-10	510.0	1.0	10=>6	690.0	1.0	5-6-10	1110.0	2.0	10=>6=>5	4240.0	5.0			4,5,(3,6,12),10,8,11,1,9,7,2	465121038111297											
200930092406	ダ	右	1200	曇	良	17:15	JRA認定アタックチ		2009-9-24	10	門別	6	(規定)		5.0	1810.0	5.0	5.0	610	5.0	4.0	2,230	6.0							4-5	12010.0	20.0	5=>4	31730.0	38.0	4-5-7	21420.0	28.0	5=>4=>7	175680.0	181.0			(3,4),8,1,7,6,5	4,3,8,(1,7),6,5											
200930092407	ダ	右	1000	曇	良	17:45	JRA認定フレッシュ		2009-9-24	10	門別	6	(規定)		5.0	8770.0	9.0	5.0	820	8.0	10.0	170	3.0	3.0	160	2.0	5-8	14330.0	14.0	5-10	27560.0	32.0	5=>10	45360.0	56.0	3-5-10	14720.0	32.0	5=>10=>3	194940.0	275.0			4,3,10,8,9,(1,7),6,5,2	4,3,8,10,1,9,6,7,5-2											
200930092408	ダ	右	1200	曇	良	18:15	JRA認定アタックチ		2009-9-24	10	門別	6	牝(規定)		10.0	1740.0	5.0	10.0	380	5.0	8.0	150	2.0	3.0	620	8.0	7-8	630.0	3.0	8-10	1310.0	6.0	10=>8	4160.0	16.0	3-8-10	5980.0	20.0	10=>8=>3	50300.0	144.0			4,10,8,(1,3),2,(6,7),9	(4,10),8,3,(6,2),1,7,9											
200930092409	ダ	右	1800	曇	良	18:45	JRA認定アタックチ		2009-9-24	10	門別	6	(規定)		5.0	680.0	4.0	5.0	140	3.0	8.0	170	4.0	2.0	120	1.0	5-7	1690.0	8.0	5-8	2510.0	9.0	5=>8	3670.0	14.0	2-5-8	1470.0	5.0	5=>8=>2	15100.0	40.0	1,(4,6),8,3,5,7,2,9,10	1,4,6,8,(7,3),5,2,9,10	1,4,(6,8),3,5,2,7,9,10	1,8,6,4,2,(5,3),7,9-10											
200930092410	ダ	右	2000	曇	良	19:20	ホクレンAcoopい 		2009-9-24	10	門別	6	(別定)		8.0	120.0	1.0	8.0	130	1.0	10.0	500	8.0	3.0	190	4.0	7-8	2050.0	8.0	8-10	3970.0	12.0	8=>10	4510.0	14.0	3-8-10	4820.0	16.0	8=>10=>3	22340.0	62.0	68101572349	68101527349	6,8,2,10,5,(1,3),7,4-9	6,2,8,10,(5,3),1,7,4,9											
200930092411	ダ	右	1200	曇	良	19:55	ルールオブロー賞 		2009-9-24	10	門別	6	牝(規定)		10.0	340.0	2.0	10.0	130	3.0	1.0	120	1.0	12.0	130	2.0	1-7	610.0	3.0	1-10	680.0	3.0	10=>1	1520.0	6.0	1-10-12	380.0	1.0	10=>1=>12	2060.0	3.0			(7,1),8,(4,10),9,3,2,11,5,6,12	1,7,8,10,(2,9),4,(5,11),6,3,12											
200930092412	ダ	右	1800	曇	良	20:30	JAにいかっぷピーマ 		2009-9-24	10	門別	6	600万円以下	(別定)	7.0	350.0	3.0	7.0	130	2.0	5.0	560	6.0	3.0	140	3.0				5-7	7650.0	15.0	7=>5	12190.0	26.0	3-5-7	7230.0	21.0	7=>5=>3	43160.0	98.0	1,(2,5),4,6,7,3,8	12546783	(1,2),5,4,6,7,3,8	2,5,6,4,(1,3),7,8											
200930092901	ダ	右	1700	晴	重	15:45	D1　ー1組		2009-9-29	11	門別	1	80万円以下	(規定)	5.0	260.0	2.0	5.0	260	2.0	2.0	630	4.0							2-5	1440.0	4.0	5=>2	4030.0	9.0	2-3-5	530.0	3.0	5=>2=>3	5400.0	16.0	256134	2,5,6,(1,3),4	(2,5),6,4,(1,3)	(2,5),4,6,1,3											
200930092902	ダ	右	1000	晴	重	16:15	2歳　未勝利		2009-9-29	11	門別	1	(規定)		1.0	1260.0	6.0	1.0	430	9.0	2.0	180	1.0	6.0	460	10.0	1-2	1370.0	6.0	1-2	1470.0	6.0	1=>2	4160.0	18.0	1-2-6	12780.0	37.0	1=>2=>6	80490.0	192.0			(1,4,5,7,9),12,11,(2,6,10),3,8	1,4,5,7,9,12,2,11,6,10,3-8											
200930092903	ダ	右	1200	晴	重	16:45	2歳　未勝利		2009-9-29	11	門別	1	(規定)		11.0	180.0	1.0	11.0	190	2.0	6.0	190	3.0	2.0	500	8.0	5-8	420.0	1.0	6-11	470.0	1.0	11=>6	1010.0	2.0	2-6-11	5070.0	16.0	11=>6=>2	21130.0	58.0			(5,6),1,3,7,11,4,(9,12),(2,10),8	(5,6),1,(3,7),(4,11),2,12,9,10,8											
200930092904	ダ	右	1000	晴	重	17:20	D3　ー3組		2009-9-29	11	門別	1	40万円以下	(規定)	6.0	220.0	1.0	6.0	120	2.0	1.0	110	1.0	3.0	150	4.0	1-6	290.0	1.0	1-6	250.0	1.0	6=>1	440.0	1.0	1-3-6	260.0	1.0	6=>1=>3	1000.0	1.0			10,(1,3),6,5,4,11,7,2,8,9	1,(10,3,6),(5,4),2,11,7,8,9											
200930092905	ダ	右	1000	晴	重	17:50	D3　ー2組		2009-9-29	11	門別	1	40万円以下	(規定)	9.0	160.0	1.0	9.0	120	1.0	7.0	200	5.0	6.0	140	2.0	7-8	1560.0	6.0	7-9	3180.0	9.0	9=>7	2190.0	6.0	6-7-9	1360.0	4.0	9=>7=>6	8210.0	22.0			9,1,2,(7,8),4,6,5	9,1,(7,8),2,6,4,5											
200930092906	ダ	右	1200	晴	重	18:20	D3　ー2組		2009-9-29	11	門別	1	40万円以下	(規定)	4.0	150.0	1.0	4.0	110	1.0	3.0	150	3.0	6.0	150	4.0	3-4	600.0	4.0	3-4	530.0	2.0	4=>3	960.0	4.0	3-4-6	680.0	3.0	4=>3=>6	2660.0	8.0			(3,6),4,(7,8),5,(2,9),10	3,6,4,7,(5,8),2,9,10											
200930092907	ダ	右	1200	晴	重	18:50	JRA認定アタックチ		2009-9-29	11	門別	1	(規定)		2.0	1800.0	6.0	2.0	530	8.0	7.0	120	1.0	3.0	170	3.0				2-7	3870.0	12.0	2=>7	19900.0	40.0	2-3-7	4340.0	15.0	2=>7=>3	47740.0	113.0			(3,7),4,5,2,1,6,8	(3,7),5,(4,1),2,6,8											
200930092908	ダ	右	1800	晴	重	19:25	日高町建設協会特別 		2009-9-29	11	門別	1	100万円以下	(規定)	7.0	280.0	1.0	7.0	160	3.0	8.0	130	1.0	9.0	230	6.0	6-7	200.0	1.0	7-8	640.0	3.0	7=>8	1650.0	8.0	7-8-9	2230.0	10.0	7=>8=>9	10290.0	36.0	(2,3),10,4,8,7,1,9,11,5	(2,3),(4,10),7,8,1,9,11-5	(2,3),7,4,10,8,(1,9),11,5	(2,3),7,8,4,10,9,1,11,5											
200930092909	ダ	右	1800	晴	重	20:00	オレハマッテルゼ賞 		2009-9-29	11	門別	1	130万円以下	(規定)	8.0	280.0	1.0	8.0	160	3.0	11.0	140	1.0	6.0	370	7.0	6-8	240.0	1.0	8-11	520.0	1.0	8=>11	1400.0	3.0	6-8-11	4200.0	13.0	8=>11=>6	17330.0	59.0	2,5,9,12,4,(6,8),10,3,1,11,7	2,5,9,12,4,6,8,(1,3),11,10,7	8,11,5,9,2,6,(3,12),7,4,1,10	8,11,(5,9,6),3,7,(2,1),12,4,10											
200930093001	ダ	右	1200	晴	重	15:30	D1　ー2組		2009-9-30	11	門別	2	80万円以下	(規定)	6.0	1810.0	6.0	6.0	530	5.0	4.0	2,740	7.0							4-6	8480.0	19.0	6=>4	17500.0	38.0	1-4-6	19810.0	33.0	6=>4=>1	146040.0	204.0			4527613	4,5,2,(6,7),1,3											
200930093002	ダ	右	1200	晴	重	16:00	D1　ー1組		2009-9-30	11	門別	2	80万円以下	(規定)	3.0	270.0	2.0	3.0	140	1.0	5.0	160	2.0							3-5	590.0	2.0	3=>5	1020.0	3.0	1-3-5	1890.0	6.0	3=>5=>1	6120.0	20.0			(1,3),5,(2,7),4,6	(1,3),(2,5,7),4,6											
