	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
200304030711	ダ	左	1200	曇	重	15:40	BSN賞 		2003-9-6	3	新潟	7	3歳以上オープン	(混)(特指)(別定)	10	200	1	10.0	120	1.0	3.0	210	4.0	13.0	200	3.0	2-6	1270	6	10=>3	1730	4	3-10-13	2310	5			(*6,10,14)7-11(12,13)-(2,8)(3,5)4,15(1,9)	(6,*10,14)7(13,11)-12(3,8)(2,5)4(1,9,15)	12.0 - 10.2 - 10.7 - 11.9 - 12.0 - 12.8	12.0 - 22.2 - 32.9 - 44.8 - 56.8 - 69.6 (32.9-36.7)	3-10	1210.0	4.0	3-10	470	4.0	10-13	310	1.0	3-13	930	10.0
200304030801	芝	直	1000	晴	良	10:00	2歳未勝利		2003-9-7	3	新潟	8	2歳未勝利	[指](馬齢)	4	110	1	4.0	100	1.0	3.0	220	3.0				3-4	390	2	4=>3	470	2	3-4-5	3130	9					12.3 - 10.5 - 11.1 - 10.4 - 12.0	12.3 - 22.8 - 33.9 - 44.3 - 56.3 (33.9-33.5)												
200304030802	ダ	左	1200	晴	重	10:25	3歳未勝利		2003-9-7	3	新潟	8	3歳未勝利	[指](馬齢)	14	490	3	14.0	150	2.0	9.0	220	5.0	3.0	150	3.0	5-8	1650	10	14=>9	3700	18	3-9-14	2320	8			14,9,4(11,15,12)6,5(1,7)(3,8)(2,10)=13	14,9,4,11(6,15,12)-5(1,3,7,8)(2,10)=13	12.1 - 11.0 - 11.7 - 12.6 - 12.2 - 13.9	12.1 - 23.1 - 34.8 - 47.4 - 59.6 - 73.5 (34.8-38.7)	9-14	1970.0	11.0	9-14	740	11.0	3-14	380	2.0	3-9	520	7.0
200304030803	芝	左	2000	晴	良	10:50	3歳未勝利		2003-9-7	3	新潟	8	3歳未勝利	[指](馬齢)	13	590	3	13.0	140	2.0	1.0	1,320	11.0	9.0	120	1.0	1-7	11260	19	13=>1	30140	60	1-9-13	9630	31	1(10,12)5(3,14)(4,6,11)(16,17)(7,13)15,9,18,2,8	(*1,10)(3,12)(4,5)(6,11,14)(7,17)(16,13)(9,15)-2(8,18)	1,10(3,12,5)4,14(7,6)(16,13)11(17,9)2(8,15)18	1(3,5)10(4,12)14(7,6,13)(16,9)(17,11)-(2,8)18-15	12.6 - 11.5 - 11.7 - 12.5 - 12.6 - 12.7 - 12.9 - 12.2 - 11.8 - 12.7	12.6 - 24.1 - 35.8 - 48.3 - 60.9 - 73.6 - 86.5 - 98.7 - 110.5 - 123.2 (35.8-36.7)	1-13	18930.0	35.0	1-13	4,070	32.0	9-13	280	2.0	1-9	1,860	17.0
200304030804	ダ	左	1800	晴	重	11:20	3歳未勝利		2003-9-7	3	新潟	8	3歳未勝利	(混)[指](馬齢)	2	130	1	2.0	110	1.0	3.0	270	5.0	10.0	1,430	12.0	2-2	810	4	2=>3	1020	3	2-3-10	18080	46	2,3(1,4,14)12(5,6,10)9(8,7)13(11,15)	(*2,3)(1,4,14)12(5,6,10)(8,9)(7,15)(11,13)	(*2,3)(14,12,10)(4,6)15(5,1,9)(8,7)-11,13	(*2,3)(14,10)12,6(4,5,15)-(1,9,7)8,11-13	12.6 - 11.4 - 12.9 - 13.7 - 13.3 - 12.5 - 12.9 - 12.6 - 13.9	12.6 - 24.0 - 36.9 - 50.6 - 63.9 - 76.4 - 89.3 - 101.9 - 115.8 (36.9-39.4)	2-3	840.0	3.0	2-3	400	3.0	2-10	2,660	24.0	3-10	8,940	53.0
200304030805	障		2850	晴	良	11:50	障害3歳以上未勝利		2003-9-7	3	新潟	8	障害3歳以上未勝利	(定量)	9	190	1	9.0	120	1.0	12.0	240	5.0	4.0	590	6.0	6-7	1070	4	9=>12	1420	5	4-9-12	6780	23	12,9,3-(6,13)-4(10,14)1,2(5,7,11)=8	12,9-3-13,6,4,14-10(1,11)5,2,7=8	12-9-(3,4,13)-14-6,11,1-10=8-2,7 5	12,9-(4,13)3-14-(6,11)-1=10=8-2-7 5			9-12	1030.0	4.0	9-12	530	6.0	4-9	850	8.0	4-12	2,770	26.0
200304030806	芝	左	1800	晴	良	12:50	2歳新馬		2003-9-7	3	新潟	8	2歳新馬	(混)[指](馬齢)	9	200	1	9.0	130	1.0	10.0	190	3.0	1.0	590	9.0	5-5	600	1	9=>10	830	1	1-9-10	3520	7			(*1,5)(10,14)(2,3,16)(4,6,8)15,9(7,11)-13=12	(*1,5)10(4,2,14)(3,16)(9,6,8)(7,11,15)-13=12	13.0 - 11.4 - 11.4 - 13.0 - 13.6 - 13.1 - 12.0 - 10.6 - 12.3	13.0 - 24.4 - 35.8 - 48.8 - 62.4 - 75.5 - 87.5 - 98.1 - 110.4 (35.8-34.9)	9-10	600.0	1.0	9-10	260	1.0	1-9	960	12.0	1-10	1,670	21.0
200304030807	ダ	左	1200	晴	稍重	13:20	3歳以上500万下		2003-9-7	3	新潟	8	3歳以上500万下	(混)[指](別定)	14	190	1	14.0	110	1.0	15.0	310	7.0	4.0	140	2.0	8-8	1110	5	14=>15	1580	5	4-14-15	1920	5			15-14,10,12(7,3,11)8(2,5,6)4-1,9 13	15-14(10,3,12)11(7,8,6)5(2,4)(9,1) 13	12.2 - 11.1 - 11.5 - 12.1 - 12.2 - 13.2	12.2 - 23.3 - 34.8 - 46.9 - 59.1 - 72.3 (34.8-37.5)	14-15	1210.0	4.0	14-15	460	4.0	4-14	190	1.0	4-15	1,070	15.0
200304030808	芝	左	1800	晴	良	13:50	3歳以上500万下		2003-9-7	3	新潟	8	3歳以上500万下	牝(特指)(別定)	6	730	3	6.0	220	3.0	17.0	160	2.0	14.0	500	8.0	3-8	1260	5	6=>17	3530	12	6-14-17	9900	31			11,15(4,6,17)12(2,5,13,14)1(8,10)(9,7)(3,16)	(*11,15)(4,6,17)(12,14)(2,5,13,10)(1,8,7)(9,16)3	13.2 - 12.3 - 12.5 - 12.4 - 12.9 - 12.4 - 11.8 - 10.1 - 11.9	13.2 - 25.5 - 38.0 - 50.4 - 63.3 - 75.7 - 87.5 - 97.6 - 109.5 (38.0-33.8)	6-17	1670.0	5.0	6-17	660	5.0	6-14	2,020	23.0	14-17	1,200	13.0
200304030809	芝	左	2000	晴	良	14:25	新津特別 		2003-9-7	3	新潟	8	3歳以上500万下	(混)[指](別定)	2	340	1	2.0	130	2.0	6.0	170	4.0	4.0	130	1.0	2-6	1280	4	2=>6	2220	8	2-4-6	1160	3			1-(2,5)6(4,7)-(3,8)	1,5(2,6)(4,7)(3,8)	12.8 - 11.5 - 12.2 - 12.2 - 12.4 - 12.6 - 12.2 - 11.4 - 10.5 - 12.6	12.8 - 24.3 - 36.5 - 48.7 - 61.1 - 73.7 - 85.9 - 97.3 - 107.8 - 120.4 (36.5-34.5)												
200304030810	ダ	左	1800	晴	稍重	15:00	両津湾特別 		2003-9-7	3	新潟	8	3歳以上1000万下	(混)[指](ハンデ)	9	220	1	9.0	110	1.0	15.0	230	4.0	11.0	130	2.0	5-8	810	2	9=>15	1680	4	9-11-15	1710	2	13(1,7)4,14,2-(3,9)(8,10)12,11(6,5,15)	13,7(1,4)-14,2-9,3(8,10)(11,12)-15(6,5)	7,13-(4,2)(14,9,10)(1,8,11)(3,12)15(6,5)	7-(13,2,9,10)(8,11)(4,14,12)(3,15)(1,6,5)	12.3 - 10.7 - 11.9 - 12.4 - 12.7 - 12.8 - 12.9 - 13.1 - 13.2	12.3 - 23.0 - 34.9 - 47.3 - 60.0 - 72.8 - 85.7 - 98.8 - 112.0 (34.9-39.2)	9-15	1320.0	3.0	9-15	510	4.0	9-11	220	1.0	11-15	810	9.0
200304030811	芝	左	1600	晴	良	15:35	新潟2歳ステークス	G3	2003-9-7	3	新潟	8	2歳オープン	(混)(特指)(馬齢)	15	320	1	15.0	140	1.0	8.0	150	2.0	10.0	510	10.0	4-7	450	1	15=>8	1230	2	8-10-15	5410	9			13,8(3,15)(4,7)(6,11,16)(5,18)(1,9,12)14-10,2-17	13(3,8)(1,7,15)(5,4,6,11,16,18)(9,12)(10,14)-2,17	12.5 - 10.8 - 11.5 - 12.3 - 12.2 - 12.0 - 10.8 - 12.9	12.5 - 23.3 - 34.8 - 47.1 - 59.3 - 71.3 - 82.1 - 95.0 (34.8-35.7)	8-15	650.0	1.0	8-15	310	1.0	10-15	1,380	13.0	8-10	1,910	25.0
200304010410	ダ	左	1800	曇	良	14:45	わらび賞 		2003-5-11	1	新潟	4	3歳500万下	(混)(特指)(馬齢)	2	500	2	2.0	220	3.0	15.0	270	4.0	4.0	440	8.0	2-8	2160	10	2=>15	4980	15	2-4-15	19390	74	(*1,10)-(5,14)2-(9,13)-4(7,3)-15-(8,12)(6,11)	1,10(2,5,14)-(9,13)=4,3-(7,15)-(8,12)11-6	(*1,10)2,13(9,5)-4(14,3)15-11-(7,6)8-12	1,10,2-(9,13)-(4,5)-15,3-(14,11)6-(7,8)-12	12.8 - 10.8 - 12.1 - 12.9 - 12.6 - 12.8 - 13.0 - 13.1 - 12.3	12.8 - 23.6 - 35.7 - 48.6 - 61.2 - 74.0 - 87.0 - 100.1 - 112.4 (35.7-38.4)	2-15	2820.0	9.0	2-15	1,100	11.0	2-4	1,710	24.0	4-15	2,190	32.0
200304010411	芝	左	1600	曇	良	15:25	朝日岳特別 		2003-5-11	1	新潟	4	4歳以上1000万下	(混)[指](別定)	9	890	5	9.0	280	8.0	8.0	130	1.0	6.0	280	5.0	7-8	360	1	9=>8	4430	15	6-8-9	4750	20			9-6-(1,8)(7,3,5)2-4-10	9-6(1,8)(7,5)3,2-4-10	12.8 - 11.1 - 12.6 - 12.5 - 12.5 - 11.5 - 10.9 - 11.4	12.8 - 23.9 - 36.5 - 49.0 - 61.5 - 73.0 - 83.9 - 95.3 (36.5-33.8)	8-9	1780.0	8.0	8-9	660	8.0	6-9	1,200	24.0	6-8	530	4.0
200304010412	芝	左	1200	曇	良	16:10	六日町特別 		2003-5-11	1	新潟	4	4歳以上500万下	(混)[指](別定)	7	230	1	7.0	130	1.0	3.0	1,260	13.0	1.0	640	9.0	2-4	1040	4	7=>3	15840	52	1-3-7	53690	154			(*9,11)13,1,12(6,7)(3,15)(5,14)16(2,4)10-8	(9,*11)13,1(12,7)6,15,3(5,14)16(2,4)10,8	12.1 - 10.6 - 11.2 - 11.4 - 11.8 - 12.0	12.1 - 22.7 - 33.9 - 45.3 - 57.1 - 69.1 (33.9-35.2)	3-7	11050.0	37.0	3-7	3,460	38.0	1-7	1,080	6.0	1-3	11,200	90.0
200304020612	芝	左	2000	晴	良	16:15	3歳以上500万下		2003-8-3	2	新潟	6	3歳以上500万下	[指](別定)	14	700	3	14.0	240	3.0	6.0	380	6.0	18.0	720	8.0	3-7	2200	9	14=>6	7670	24	6-14-18	31340	83			(*2,18)(4,5,14)-(12,17)-(3,6)16,1-(8,7)(15,9,13)(11,10)	(*2,18)(4,14)-5(12,17)-(3,6,16)-1-(8,7,9)(15,13)(11,10)	12.8 - 10.8 - 11.2 - 11.5 - 11.9 - 12.1 - 12.1 - 12.0 - 11.2 - 12.2	12.8 - 23.6 - 34.8 - 46.3 - 58.2 - 70.3 - 82.4 - 94.4 - 105.6 - 117.8 (34.8-35.4)	6-14	4150.0	14.0	6-14	1,480	13.0	14-18	2,510	25.0	6-18	4,710	42.0
200304020712	芝	直	1000	曇	良	16:15	3歳以上500万下		2003-8-11	2	新潟	7	3歳以上500万下	(特指)(別定)	12	880	4	12.0	220	4.0	18.0	120	1.0	8.0	170	2.0	6-8	890	3	12=>18	2710	8	8-12-18	1560	2					12.0 - 10.2 - 10.9 - 10.0 - 11.9	12.0 - 22.2 - 33.1 - 43.1 - 55.0 (33.1-32.8)	12-18	990.0	3.0	12-18	410	3.0	8-12	770	7.0	8-18	290	1.0
200304020812	ダ	左	1800	晴	良	16:15	3歳以上500万下		2003-8-10	2	新潟	8	3歳以上500万下	(別定)	11	610	3	11	180	3	13	130	1	8	480	7	7-8	520	2	11=>13	1680	4	8-11-13	4150	12	11,10-(8,13)(5,6)-4(1,2,12)-3-7,9	11,10(8,13,6)5(1,4)(2,12)3,7-9	11(10,6)(8,4)13(5,1,2)12,3-(7,9)	11(8,10,6,4)(5,13,2)1(3,12)-(7,9)	12.5 - 10.6 - 12.4 - 13.1 - 12.4 - 12.5 - 13.4 - 13.0 - 13.7	12.5 - 23.1 - 35.5 - 48.6 - 61.0 - 73.5 - 86.9 - 99.9 - 113.6 (35.5-40.1)	11-13	640	2	11-13	270	2	8-11	1,540	20	8-13	1,130	13
