	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
201153082908	ダ	右	1250	晴	良	15:40	福山・高知連携対潮楼		2011-8-29	9	福山	4	(馬齢)		2.0	130.0	1.0	2.0	100	1.0	9.0	160	3.0	5.0	270	4.0	2-9	300.0	1.0	2=>9	370.0	2.0	2-5-9	1160.0	5.0	2=>9=>5	1530.0	4.0	6,9,2,5,1,(3,4),7,8	(6,9),2,1,5,4,7,3,8	(6,9),2,(1,5),4,3,7,8	926514738														
201153082909	ダ	右	1600	晴	良	16:15	赤とんぼ特別 		2011-8-29	9	福山	4	(別定)		3.0	460.0	2.0	3.0	240	4.0	7.0	210	3.0	5.0	1,070	6.0	3-7	2150.0	10.0	3=>7	6360.0	22.0	3-5-7	41740.0	51.0	3=>7=>5	286470.0	275.0	798245163	789542163	7-8,5,2,3,6,4,1=9	7,(8,5),3,2-(6,1),4														
201153082910	ダ	右	1600	晴	良	16:50	福山市議会議長杯熊ヶ 		2011-8-29	9	福山	4	(別定)		9.0	2220.0	5.0	9.0	160	4.0	5.0	110	1.0	4.0	110	2.0	5-9	1550.0	6.0	9=>5	5660.0	13.0	4-5-9	500.0	2.0	9=>5=>4	7040.0	20.0	9,5,4,1,2,7-3,8,6	954172386	954127386	9,5-4,1,7,2,(6,3),8														
201153082911	ダ	右	1600	晴	良	17:30	彦山特別 		2011-8-29	9	福山	4	(別定)		9.0	740.0	2.0	9.0	750	8.0	3.0	230	2.0	8.0	270	6.0	3-9	8280.0	23.0	9=>3	9850.0	28.0	3-8-9	23620.0	62.0	9=>3=>8	163560.0	369.0	(1,6),7,5,8,9,2,(3,4)	167589324	168579432	1,6,(8,9),5,3,4,2,7														
201153090308	ダ	右	1250			16:10	福山・高知連携桝屋清		2011-9-3	10	福山	1	(馬齢)																																											
201153090309	ダ	右	1250			16:50	おとめ座特別 		2011-9-3	10	福山	1	(馬齢)																																											
201153090310	ダ	右	1250			17:30	ききょう特別 		2011-9-3	10	福山	1	(馬齢)																																											
201153090508	ダ	右	1250	晴	稍重	16:10	福山・高知連携桝屋清		2011-9-5	10	福山	1	(馬齢)		1.0	110.0	1.0	1.0	140	2.0	5.0	140	3.0	2.0	210	5.0	1-5	1030.0	5.0	1=>5	830.0	3.0	1-2-5	1460.0	8.0	1=>5=>2	4530.0	20.0	2,(6,1,8),3,5,7,4	26138574	2,1,6,(3,8,5),7,4	1,2,5,6,3,(8,7),4														
201153090509	ダ	右	1250	晴	稍重	16:50	おとめ座特別 		2011-9-5	10	福山	1	(馬齢)		9.0	780.0	4.0	9.0	160	3.0	8.0	110	1.0	5.0	170	4.0	8-9	770.0	4.0	9=>8	2520.0	10.0	5-8-9	1450.0	5.0	9=>8=>5	7880.0	26.0	245739861	245739681	(2,4),9,5,7,8,3,6,1	4,9,(2,5),8,7,3,6,1														
201153090510	ダ	右	1250	晴	稍重	17:30	ききょう特別 		2011-9-5	10	福山	1	(馬齢)		5.0	240.0	2.0	5.0	100	1.0	3.0	110	2.0	9.0	190	4.0	3-5	400.0	2.0	5=>3	650.0	3.0	3-5-9	1580.0	5.0	5=>3=>9	3520.0	10.0	45839176	45389176	(4,5),3,8,9,1,7,6	54398716														
201153091101	ダ	右	1250	晴	良	11:50	「おはようモーニング		2011-9-11	10	福山	3	(馬齢)		1.0	110.0	1.0	1.0	100	1.0	8.0	190	4.0	3.0	180	3.0	1-8	550.0	3.0	1=>8	730.0	3.0	1-3-8	830.0	4.0	1=>8=>3	1780.0	7.0	1,8,5,6,3,7,(2,9),4	185637294	1,8,6,3,5,7,2,(9,4)	183675942														
201153091102	ダ	右	1250	晴	良	12:20	ルーキーシリーズ第一		2011-9-11	10	福山	3	(馬齢)		8.0	830.0	3.0	8.0	220	3.0	3.0	200	2.0	4.0	300	4.0	3-8	940.0	5.0	8=>3	2820.0	11.0	3-4-8	1780.0	7.0	8=>3=>4	10130.0	35.0	(4,5,7),3,8,6,2,1	45738261	4,5,7,3,8,(6,2),1	4,7,5,8,3,(6,2),1														
201153091103	ダ	右	1250	晴	良	12:50	ルーキーシリーズ第二		2011-9-11	10	福山	3	(馬齢)		5.0	250.0	1.0	5.0	100	1.0	3.0	110	2.0	6.0	170	4.0	3-5	350.0	1.0	5=>3	640.0	2.0	3-5-6	600.0	2.0	5=>3=>6	2290.0	4.0	57183624	5,7,1,8,3,6-2,4	5,7,6,1,3,8,2-4	56312784														
201153091104	ダ	右	1250	晴	良	13:20	C2四　C3		2011-9-11	10	福山	3	(馬齢)		4.0	690.0	3.0	4.0	130	2.0	1.0	110	1.0				1-4	500.0	2.0	4=>1	1660.0	7.0	1-3-4	2190.0	7.0	4=>1=>3	8260.0	25.0	1,7,5,3,6,2-4	1,7,5,(2,3),6,4	1753246	4,1,(5,7),3,2,6														
201153091105	ダ	右	1250	晴	良	13:55	C2二		2011-9-11	10	福山	3	(馬齢)		7.0	350.0	2.0	7.0	160	2.0	8.0	260	6.0	9.0	110	1.0	7-8	4610.0	16.0	7=>8	10920.0	28.0	7-8-9	2200.0	9.0	7=>8=>9	21990.0	61.0	(8,9),3,2,7,6,1,4,5	8,9,7,2,3,(1,6),5,4	897231654	8,9,7,2,(1,6),(3,5),4														
201153091106	ダ	右	1250	晴	良	14:30	福山・高知連携桝屋清		2011-9-11	10	福山	3	(馬齢)		4.0	100.0	1.0	4.0	100	1.0	8.0	140	2.0	3.0	210	5.0	4-8	200.0	1.0	4=>8	250.0	1.0	3-4-8	560.0	2.0	4=>8=>3	890.0	2.0	3,9,4,8,6,7,(2,5),1	398476251	398476251	384967251														
201153091107	ダ	右	1250	晴	良	15:05	ルーキーシリーズ第三		2011-9-11	10	福山	3	(馬齢)		9.0	240.0	1.0	9.0	130	1.0	7.0	200	6.0	5.0	150	2.0	7-9	1830.0	8.0	9=>7	3560.0	18.0	5-7-9	2480.0	10.0	9=>7=>5	13080.0	49.0	695841237	695841237	(6,9),1,5,8,4,7,2,3	916574283														
201153091108	ダ	右	1250	晴	良	15:40	3歳2　条件		2011-9-11	10	福山	3	(馬齢)		4.0	2840.0	7.0	4.0	550	7.0	6.0	1,740	8.0	3.0	120	1.0	4-6	57170.0	26.0	4=>6	106780.0	50.0	3-4-6	69270.0	43.0	4=>6=>3	1775300.0	314.0	8,1,4,(2,3,7),5,6	8,(1,4),3,7,2,5,6	84132756	(8,4),1,3,2,7,6,5														
201153091109	ダ	右	1250	晴	良	16:15	3歳1　条件		2011-9-11	10	福山	3	(馬齢)		5.0	1480.0	4.0	5.0	180	4.0	8.0	150	3.0	1.0	100	1.0	5-8	2390.0	8.0	5=>8	5440.0	17.0	1-5-8	570.0	1.0	5=>8=>1	11230.0	33.0	(1,3),8,5,9,2,4,6,7	(1,3),8,5,9,2,4,6,7	1,(3,8),5,2,9,4,6,7	185293467														
201153091110	ダ	右	1600	晴	良	16:50	八朔の馬出し特別 		2011-9-11	10	福山	3	(別定)		7.0	100.0	1.0	7.0	110	1.0	2.0	320	8.0	8.0	140	2.0	2-7	1240.0	6.0	7=>2	1720.0	6.0	2-7-8	4190.0	16.0	7=>2=>8	15030.0	45.0	7,3,8,4,5,2,(1,6),9	7,3,8,(4,5),2,(1,6),9	7,3,8-5,4,2,(1,6,9)	7-3,8,5,2,6,9,4,1														
201153091111	ダ	右	1600	晴	良	17:30	コスモス特別 		2011-9-11	10	福山	3	(別定)		8.0	550.0	2.0	8.0	190	3.0	3.0	470	7.0	1.0	220	5.0	3-8	1520.0	6.0	8=>3	3720.0	13.0	1-3-8	9470.0	22.0	8=>3=>1	39280.0	103.0	78324156	78324156	(7,8,3),4,2,1,6,5	83741265														
201153091801	ダ	右	1250	曇	不良	11:50	「おはようモーニング		2011-9-18	11	福山	1	(馬齢)		9.0	110.0	1.0	9.0	100	1.0	3.0	100	2.0	1.0	140	3.0	3-9	180.0	1.0	9=>3	240.0	1.0	1-3-9	500.0	2.0	9=>3=>1	1050.0	2.0	9,3,8,1,6,2,7,(4,5)	931867245	9,3,(1,6),8,7,2,4,5	931678245														
201153091802	ダ	右	1250	曇	不良	12:20	C2三		2011-9-18	11	福山	1	(馬齢)		1.0	760.0	4.0	1.0	140	2.0	2.0	100	1.0				1-2	350.0	2.0	1=>2	1190.0	5.0	1-2-6	420.0	3.0	1=>2=>6	3800.0	12.0	126435	126435	126435	126435														
201153091803	ダ	右	1250	曇	不良	12:50	C2二		2011-9-18	11	福山	1	(馬齢)		4.0	200.0	2.0	4.0	100	1.0	1.0	120	2.0				1-4	220.0	1.0	4=>1	470.0	1.0	1-2-4	290.0	2.0	4=>1=>2	800.0	2.0	146235	1,4,6,2-3,5	(1,4)-6,2,3,5	4,1,2-6,3,5														
201153091804	ダ	右	1250	曇	不良	13:25	C2一		2011-9-18	11	福山	1	(馬齢)		4.0	170.0	1.0	4.0	100	1.0	3.0	140	2.0				3-4	270.0	1.0	4=>3	440.0	1.0	3-4-6	570.0	2.0	4=>3=>6	1340.0	5.0	3,(5,6)-4,1,2	3,(5,6),4-(1,2)	3,5,6,4-(1,2)	3,4,5,6-1,2														
201153091805	ダ	右	1250	曇	不良	14:00	3歳4　条件		2011-9-18	11	福山	1	(馬齢)		4.0	160.0	1.0	4.0	240	2.0	2.0	300	3.0	6.0	420	4.0	2-4	500.0	2.0	4=>2	670.0	3.0	2-4-6	880.0	3.0	4=>2=>6	1970.0	5.0	246185793	246178593	2,4-6,7,8,1,5,3,9	426785319														
201153091806	ダ	右	1130	曇	不良	14:35	福山・高知連携桝屋清		2011-9-18	11	福山	1	(馬齢)		2.0	470.0	4.0	2.0	330	3.0	6.0	360	4.0				2-6	860.0	5.0	2=>6	1370.0	6.0	2-3-6	520.0	1.0	2=>6=>3	3450.0	11.0	3426175	3,(2,4,6),1,7,5	3-2,6,4,1,7,5	3267415														
201153091807	ダ	右	1250	曇	不良	15:10	C2四　C3一		2011-9-18	11	福山	1	(馬齢)		3.0	730.0	2.0	3.0	120	3.0	6.0	100	1.0	7.0	100	2.0	3-6	1690.0	7.0	3=>6	3690.0	13.0	3-6-7	490.0	3.0	3=>6=>7	8090.0	29.0	35867124	3,5,(6,8,7),1,2,4	(3,5),7,6,1,8,(2,4)	(3,5,7),6,1,2,4,8														
201153091808	ダ	右	1600	曇	重	15:45	3歳2　条件		2011-9-18	11	福山	1	(馬齢)		2.0	1670.0	7.0	2.0	270	5.0	4.0	270	5.0	1.0	260	4.0	2-4	4110.0	16.0	2=>4	11860.0	36.0	1-2-4	5750.0	23.0	2=>4=>1	52890.0	152.0	3,4,6,2,8,5,(1,7)	34628571	4,6,2,(3,8),7,(5,1)	42671853														
201153091809	ダ	右	1600	曇	重	16:45	福山3歳牝馬特別	G	2011-9-18	11	福山	1	牝(馬齢)		4.0	130.0	1.0	4.0	100	1.0	10.0	190	5.0	7.0	170	4.0	4-10	450.0	2.0	4=>10	630.0	2.0	4-7-10	680.0	3.0	4=>10=>7	1820.0	4.0	3,6,1,4,8,(7,10),2,5,9	3,6,1,4,(8,10),7,5,2,9	(3,4),1,6,10,8,7,5,2,9	43101697852														
201153091810	ダ	右	1600	晴	重	17:30	3歳1　条件		2011-9-18	11	福山	1	(馬齢)		4.0	560.0	3.0	4.0	200	3.0	5.0	250	5.0				4-5	840.0	4.0	4=>5	2000.0	9.0	4-5-7	910.0	4.0	4=>5=>7	4170.0	16.0	(4,5),(1,2)-8,6,7	4,5,(1,2)-8,7,6	4,5,1,2,(8,7),6	(4,5),1,(2,7),8,6														
201153092511	ダ	右	1800	晴	良	17:30	庄原さとやま博特別 		2011-9-25	11	福山	3	(馬齢)		2.0	450.0	3.0	2.0	240	3.0	6.0	200	2.0				2-6	460.0	1.0	2=>6	1170.0	5.0	1-2-6	1100.0	4.0	2=>6=>1	6370.0	25.0	2716435	2716435	2,(1,7,6),4,3,5	2671435														
201153092601	ダ	右	1250	晴	良	11:50	「おはようモーニング		2011-9-26	11	福山	4	(馬齢)		4.0	110.0	1.0	4.0	120	1.0	1.0	540	9.0	6.0	200	4.0	1-4	1900.0	6.0	4=>1	2700.0	8.0	1-4-6	9210.0	27.0	4=>1=>6	47990.0	91.0	2,4,1,10,(3,9),5,6,7,8	24110596378	42101569738	41021657983														
201153092602	ダ	右	1250	晴	良	12:20	3歳4　条件		2011-9-26	11	福山	4	(馬齢)		8.0	150.0	1.0	8.0	110	3.0	1.0	180	4.0	7.0	100	1.0	1-8	450.0	2.0	8=>1	690.0	3.0	1-7-8	390.0	1.0	8=>1=>7	1230.0	3.0	58110942736	58101497236	5,8,1,10,(4,9,7),2,3-6	8,5,1,7,4,9,2,3,10-6														
201153092603	ダ	右	1250	晴	良	12:50	3歳2　条件		2011-9-26	11	福山	4	(馬齢)		1.0	350.0	2.0	1.0	100	2.0	3.0	100	3.0	9.0	100	1.0	1-3	590.0	3.0	1=>3	1090.0	4.0	1-3-9	220.0	1.0	1=>3=>9	1980.0	6.0	2,3,9,(1,5,8),4,6,7	239518467	(2,3),1,9,5,8,4,6,7	3,(1,9),2,(5,8),4,6,7														
201153092604	ダ	右	1250	晴	良	13:20	3歳1　条件		2011-9-26	11	福山	4	(馬齢)		2.0	740.0	3.0	2.0	250	3.0	5.0	2,110	9.0	1.0	920	7.0	2-5	18000.0	27.0	2=>5	45240.0	49.0	1-2-5	148150.0	83.0	2=>5=>1	1214610.0	486.0	15639241087	15632941087	15362984107	15234867910														
201153092605	ダ	右	1250	晴	良	13:55	C2四　C3		2011-9-26	11	福山	4	(馬齢)		2.0	210.0	1.0	2.0	150	3.0	4.0	110	1.0	6.0	160	4.0	2-4	740.0	3.0	2=>4	1000.0	4.0	2-4-6	830.0	3.0	2=>4=>6	2580.0	6.0	(2,7),9,1,4,6,3,8,5	271943685	2,7,1,(4,9),(3,6),8-5	2,7,1,4,6,3,9,8=5														
201153092606	ダ	右	1250	晴	良	14:30	C2三		2011-9-26	11	福山	4	(馬齢)		10.0	240.0	2.0	10.0	110	1.0	8.0	130	4.0	1.0	130	2.0	8-10	640.0	2.0	10=>8	1410.0	7.0	1-8-10	440.0	1.0	10=>8=>1	2660.0	5.0	8,10,(7,9),4,1,3,2,5	8,10,(7,9),(1,4),3,2-5	8,10,1,7,9,(3,4,2)-5	(8,10),1,7,(3,9,2),4,5														
201153092607	ダ	右	1250	晴	良	15:05	C2二		2011-9-26	11	福山	4	(馬齢)		6.0	110.0	1.0	6.0	100	1.0	8.0	150	4.0	2.0	100	2.0	6-8	830.0	3.0	6=>8	860.0	4.0	2-6-8	480.0	2.0	6=>8=>2	2510.0	7.0	87261543	8,7,6,2,(1,5),(4,3)	87621543	68721435														
201153092608	ダ	右	1250	晴	良	15:40	福山・高知連携桝屋清		2011-9-26	11	福山	4	(馬齢)		2.0	130.0	1.0	2.0	100	1.0	9.0	100	2.0	7.0	110	3.0	2-9	180.0	1.0	2=>9	230.0	1.0	2-7-9	350.0	1.0	2=>9=>7	590.0	1.0	2,9,3,6,7,(1,8),5,4	293678154	293678145	297386145														
201153092609	ダ	右	1250	晴	良	16:15	広島県馬主会会長賞 		2011-9-26	11	福山	4	(馬齢)		1.0	110.0	1.0	1.0	120	1.0	2.0	140	2.0				1-2	290.0	1.0	1=>2	410.0	2.0	1-2-7	990.0	4.0	1=>2=>7	2160.0	7.0	1742563	1742563	1,7,4,2,6,(5,3)	1,(2,7),4,3,6,5														
201153092610	ダ	右	1800	晴	良	16:55	萩特別 		2011-9-26	11	福山	4	(別定)		5.0	140.0	1.0	5.0	110	1.0	4.0	130	2.0	1.0	750	9.0	4-5	240.0	1.0	5=>4	320.0	1.0	1-4-5	7120.0	20.0	5=>4=>1	15870.0	48.0	3,5,6,4,8,9,7,1-2	3,5,6,4,8,9,1,7-2	(3,5),4,6,1,7,8,9-2	5,3,4,1,6,7,(8,9)=2														
201153092611	ダ	右	1800	晴	良	17:30	秋風特別 		2011-9-26	11	福山	4	(別定)		1.0	3990.0	10.0	1.0	710	7.0	8.0	1,140	10.0	6.0	510	6.0	1-8	39820.0	43.0	1=>8	61600.0	73.0	1-6-8	38820.0	84.0	1=>8=>6	757440.0	617.0	78912654310	(7,8),9,(1,2),6,5,3,(4,10)	(7,8),1,9,2,6,(5,3),10,4	(7,8),1,2,9,6,5,3,(4,10)														
201153100809	ダ	右	1250	晴	良	15:50	B3一		2011-10-8	12	福山	1	(馬齢)		2.0	980.0	2.0	2.0	130	3.0	3.0	100	1.0	6.0	110	2.0	2-3	250.0	1.0	2=>3	1040.0	4.0	2-3-6	340.0	1.0	2=>3=>6	2380.0	8.0	26101387954	26110378954	26131078594	26371105849														
201153100810	ダ	右	1800	晴	良	16:25	デージー特別 		2011-10-8	12	福山	1	(別定)		1.0	170.0	1.0	1.0	110	1.0	2.0	140	2.0				1-2	250.0	1.0	1=>2	500.0	1.0	1-2-7	1010.0	5.0	1=>2=>7	2830.0	8.0	7315462	7315462	7,3,1,(4,5),2,6	7123456														
201153100811	ダ	右	1800	晴	良	17:00	オータム特別 		2011-10-8	12	福山	1	(別定)		4.0	3140.0	6.0	4.0	840	7.0	1.0	110	1.0	2.0	280	5.0	1-4	770.0	5.0	4=>1	5140.0	12.0	1-2-4	1940.0	10.0	4=>1=>2	34630.0	63.0	4,5,7,(2,1),6,8,3	45721863	4,(5,7,1),(2,8),6,3	41827563														
201153100911	ダ	右	1600	晴	良	17:00	秋祭り特別 		2011-10-9	12	福山	2	(別定)		1.0	3150.0	5.0	1.0	180	5.0	7.0	100	1.0	9.0	110	2.0	1-7	950.0	4.0	1=>7	7440.0	14.0	1-7-9	1580.0	5.0	1=>7=>9	25790.0	52.0	4,5,6,7,1-2,3,8,9	456172389	4,7,1,6,5,(2,8),3,9	7,1,4,9,2,6,3,8-5														
201153101501	ダ	右	1250	曇	重	11:20	「おはようモーニング		2011-10-15	12	福山	3	(馬齢)		5.0	130.0	1.0	5.0	100	1.0	1.0	160	3.0	4.0	270	6.0	1-5	190.0	1.0	5=>1	300.0	1.0	1-4-5	800.0	2.0	5=>1=>4	1550.0	3.0	4,5,10,3,6,1,(8,9),2,7	45310168729	4,5,(1,10),8,3,6,7,2,9	(4,5),1,10,8,3,6,7,2,9														
201153101502	ダ	右	1250	曇	重	11:50	3歳7　条件		2011-10-15	12	福山	3	(馬齢)		7.0	1830.0	7.0	7.0	290	6.0	5.0	130	1.0	8.0	130	2.0	5-7	3280.0	13.0	7=>5	17600.0	30.0	5-7-8	4200.0	12.0	7=>5=>8	73440.0	119.0	682954731	6,8,5,2,9,4,7-3,1	8,5,7,2,6,(4,9),(3,1)	758294136														
201153101503	ダ	右	1250	曇	重	12:20	3歳6　条件		2011-10-15	12	福山	3	(馬齢)		4.0	2540.0	5.0	4.0	650	7.0	5.0	240	4.0	6.0	180	3.0	4-5	1140.0	6.0	4=>5	6800.0	17.0	4-5-6	1160.0	4.0	4=>5=>6	17700.0	49.0	369125487	369152487	653941827	654983127														
201153101504	ダ	右	1130	曇	重	12:50	C2四　C3		2011-10-15	12	福山	3	(馬齢)		9.0	2020.0	5.0	9.0	220	4.0	3.0	130	2.0	7.0	160	3.0	3-9	1260.0	5.0	9=>3	3550.0	11.0	3-7-9	880.0	2.0	9=>3=>7	10700.0	32.0	3,1,(2,6),9,5,7,4,8	3,6,1,2,9,(5,7)-4,8	(3,6),2,9,7,1,5,4,8	3,6,(7,9),2,4,1,5,8														
201153101505	ダ	右	1250	曇	重	13:25	なでしこセレクション		2011-10-15	12	福山	3	(馬齢)		8.0	270.0	2.0	8.0	130	1.0	5.0	160	5.0	1.0	150	3.0	5-8	640.0	3.0	8=>5	970.0	3.0	1-5-8	820.0	3.0	8=>5=>1	2460.0	8.0	51782643	57182643	5,(7,8),1,(6,2),4,3	58167423														
201153101506	ダ	右	1250	曇	重	14:05	C2三		2011-10-15	12	福山	3	(馬齢)		5.0	870.0	5.0	5.0	350	7.0	10.0	150	2.0	2.0	260	4.0	5-10	780.0	2.0	5=>10	2930.0	11.0	2-5-10	2660.0	8.0	5=>10=>2	19480.0	69.0	1,2,5,9,(3,8),10,(4,7)-6	1,2,5,3,9,8,10,4,7-6	(1,2,5),9,3,10,8,7,4,6	5,(1,2),9,3,10,8,7,4,6														
201153101507	ダ	右	1250	曇	重	14:40	C2二		2011-10-15	12	福山	3	(馬齢)		10.0	320.0	2.0	10.0	110	2.0	1.0	100	1.0	9.0	250	6.0	1-10	270.0	1.0	10=>1	770.0	3.0	1-9-10	650.0	2.0	10=>1=>9	1850.0	4.0	13682941075	1,3,6,(2,9),8,4,10,7,5	(1,3),(2,9,6,10),4,7,5,8	10132946587														
201153101508	ダ	右	1250	曇	重	15:15	C2一		2011-10-15	12	福山	3	(馬齢)		7.0	200.0	1.0	7.0	100	1.0	8.0	190	3.0	5.0	250	4.0	7-8	470.0	2.0	7=>8	810.0	3.0	5-7-8	1900.0	6.0	7=>8=>5	4100.0	15.0	6,7,8,5,9,3,10,1,4-2	6,7,8,5,9,(3,10),1,4-2	(6,7),8-(5,9),10,3-1,4-2	(7,8),6,5,9,10,3,4-1-2														
201153101509	ダ	右	1600	曇	重	15:50	B3二		2011-10-15	12	福山	3	(馬齢)		7.0	3050.0	7.0	7.0	470	8.0	2.0	110	1.0	5.0	290	6.0	2-7	840.0	4.0	7=>2	2620.0	10.0	2-5-7	4310.0	18.0	7=>2=>5	36220.0	100.0	67132485	6,7,1,3,2,4,(5,8)	76312458	7,(1,3),2,5,4,8,6														
201153101510	ダ	右	1600	曇	重	16:25	B3一		2011-10-15	12	福山	3	(馬齢)		9.0	270.0	1.0	9.0	100	1.0	4.0	180	3.0	2.0	230	5.0	4-9	430.0	2.0	9=>4	640.0	2.0	2-4-9	490.0	1.0	9=>4=>2	1580.0	3.0	382947561	389247516	(8,9),3,(2,4)-5,7,1,6	9,4,8,2,3-5,7,(1,6)														
201153101511	ダ	右	1250	曇	重	17:00	豊穣特別 		2011-10-15	12	福山	3	(馬齢)		5.0	330.0	2.0	5.0	120	1.0	4.0	140	3.0	9.0	150	4.0	4-5	460.0	1.0	5=>4	570.0	1.0	4-5-9	600.0	2.0	5=>4=>9	1780.0	4.0	7,5,9,2,4,6,(1,3,8)	759264138	579462138	5,9,4,6,7,(2,1),3,8														
201153101610	ダ	右	2250	晴	稍重	16:20	鞆の浦賞	G	2011-10-16	12	福山	4	(馬齢)		6.0	140.0	1.0	6.0	110	1.0	3.0	140	2.0	8.0	250	5.0	3-6	510.0	3.0	6=>3	520.0	3.0	3-6-8	2550.0	8.0	6=>3=>8	4440.0	14.0	2,6,1,7,4,10,8,9,(3,5)	26174981053	(2,6),7,3,1,9,8,5,4,10	6-3,8,7,2,9,1,5,4-10														
201153103011	ダ	右	1250	雨	重	17:00	福山菊花展特別 		2011-10-30	13	福山	3	(馬齢)		4.0	250.0	1.0	4.0	130	1.0	10.0	130	2.0	5.0	140	3.0	4-10	470.0	1.0	4=>10	900.0	1.0	4-5-10	650.0	1.0	4=>10=>5	1700.0	1.0	79810146253	79810142653	7,9,8,10,1,4,2,6,5-3	8,10,4,(7,9),5,1,2,6,3														
201153103108	ダ	右	1250	晴	稍重	15:05	C1一		2011-10-31	13	福山	4	(馬齢)		3.0	190.0	1.0	3.0	150	2.0	9.0	190	3.0	1.0	410	5.0	3-9	1880.0	6.0	3=>9	2850.0	11.0	1-3-9	4910.0	12.0	3=>9=>1	23730.0	64.0	124358679	124358679	124358769	132594867														
201153103109	ダ	右	1600	晴	稍重	15:40	福山・荒尾フレンドリ		2011-10-31	13	福山	4	(馬齢)		3.0	1890.0	5.0	3.0	360	4.0	5.0	100	1.0	2.0	560	6.0	3-5	590.0	4.0	3=>5	2570.0	8.0	2-3-5	2260.0	9.0	3=>5=>2	24030.0	63.0	3,5,7,4,8,2,1-6	35478126	35871426	3,5,8,2,7,1,(4,6)														
201153103110	ダ	右	1250	晴	稍重	16:15	福山2歳優駿	G	2011-10-31	13	福山	4	(馬齢)		8.0	110.0	1.0	8.0	100	1.0	6.0	100	2.0	3.0	270	6.0	6-8	170.0	1.0	8=>6	230.0	1.0	3-6-8	1040.0	3.0	8=>6=>3	1820.0	5.0	281956473	281695743	2,8,6,1,(5,9,7),4,3	862179354														
201153103111	ダ	右	1600	晴	稍重	17:00	3歳オータムマイル 		2011-10-31	13	福山	4	(馬齢)		3.0	350.0	2.0	3.0	160	2.0	2.0	240	5.0	9.0	500	7.0	2-3	1680.0	7.0	3=>2	2740.0	9.0	2-3-9	6030.0	19.0	3=>2=>9	24440.0	68.0	483529671	483529671	4,(3,8),2,9,5,6,7,1	4,3,(2,8),9,6,5,1,7														
201153110601	ダ	右	1250	曇	不良	10:50	「おはようモーニング		2011-11-6	14	福山	1	(馬齢)		6.0	320.0	2.0	6.0	150	2.0	7.0	110	1.0				6-7	130.0	1.0	6=>7	350.0	2.0	2-6-7	880.0	3.0	6=>7=>2	3060.0	11.0	7,2,6,3,(1,5),4	7263154	7623154	(7,6)-2,3,1,5-4														
201153110602	ダ	右	1130	曇	不良	11:20	3歳5　条件		2011-11-6	14	福山	1	(馬齢)		4.0	160.0	1.0	4.0	100	1.0	6.0	130	3.0	1.0	100	2.0	4-6	610.0	3.0	4=>6	950.0	4.0	1-4-6	260.0	1.0	4=>6=>1	1420.0	3.0	3,4,1,7,5,(2,6)	3417652	(3,4),6,1,7,5,2	4631275														
201153110603	ダ	右	1250	曇	不良	11:50	福山・荒尾フレンドリ		2011-11-6	14	福山	1	(馬齢)		3.0	150.0	1.0	3.0	100	1.0	8.0	180	4.0	7.0	150	3.0	3-8	750.0	3.0	3=>8	910.0	4.0	3-7-8	670.0	3.0	3=>8=>7	2780.0	9.0	462317589	463271589	(4,6,3),7,(5,8),1,2,9	3,7,4,8,5,6,1-2,9														
201153110604	ダ	右	1250	曇	不良	12:20	C2二		2011-11-6	14	福山	1	(馬齢)		10.0	1010.0	5.0	10.0	260	4.0	9.0	180	3.0	6.0	120	2.0	9-10	1260.0	5.0	10=>9	3500.0	12.0	6-9-10	1440.0	5.0	10=>9=>6	11200.0	34.0	25649310187	25469310187	(2,5,6),4,9,10,1,3,8,7	26951041387														
201153110605	ダ	右	1250	曇	不良	12:55	C2一		2011-11-6	14	福山	1	(馬齢)		9.0	700.0	4.0	9.0	140	2.0	7.0	150	4.0	6.0	100	1.0	7-9	1190.0	5.0	9=>7	3410.0	15.0	6-7-9	570.0	1.0	9=>7=>6	5980.0	22.0	68941072531	68941027531	6,(8,9),10,7,4,2-3,5-1	69710842351														
201153110606	ダ	右	1250	曇	不良	13:30	福山・荒尾フレンドリ		2011-11-6	14	福山	1	(馬齢)		9.0	850.0	5.0	9.0	580	9.0	5.0	370	6.0	2.0	420	7.0	5-9	4500.0	25.0	9=>5	12010.0	51.0	2-5-9	16820.0	66.0	9=>5=>2	146190.0	404.0	4,5,1,(2,7),9,3,6,8	4,5,1,7,2,9,3-6,8	5,4,7,9,1,2,3-6,8	597421368														
