	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬連:的中	馬連:配当	馬連:人気
200006040612	芝	右	1600	晴	良	16:15	4歳以上500万下		2000-8-27	4	中山	6	4歳以上500万下	(特指)(別定)	4	290	1	4	140	1	2	230	3	15.0	390	7.0	1-2	850	2	2-4	480	2.0	4-15	1,090	10.0	2-15	1,500	17.0														12.5 - 11.1 - 11.0 - 11.7 - 12.2 - 12.6 - 12.2 - 11.9	12.5 - 23.6 - 34.6 - 46.3 - 58.5 - 71.1 - 83.3 - 95.2 (12.5-12.5)	2-4	1050.0	2.0
200006040701	ダ	右	1000	晴	良	10:00	3歳未勝利		2000-9-2	4	中山	7	3歳未勝利	(混)[指](馬齢)	4	290	2	4	140	2	7	120	1	10.0	490	7.0	4-5	410	1	4-7	220	1.0	4-10	1,360	14.0	7-10	1,490	16.0														12.4 - 11.1 - 11.7 - 12.4 - 13.1	12.4 - 23.5 - 35.2 - 47.6 - 60.7 (12.4-12.4)	4-7	500.0	1.0
200006040702	ダ	右	1200	晴	良	10:25	4歳未勝利		2000-9-2	4	中山	7	4歳未勝利	[指](馬齢)	9	280	2	9	140	1	3	1,410	9	12.0	260	4.0	2-5	530	2	3-9	3,510	27.0	9-12	560	4.0	3-12	11,560	53.0														12.3 - 11.3 - 11.8 - 12.2 - 12.9 - 13.4	12.3 - 23.6 - 35.4 - 47.6 - 60.5 - 73.9 (12.3-12.3)	3-9	16800.0	27.0
200006040703	ダ	右	1800	晴	良	10:50	4歳未勝利		2000-9-2	4	中山	7	4歳未勝利	(混)[指](馬齢)	9	420	2	9	180	2	6	510	7	7.0	640	9.0	4-5	2420	13	6-9	1,500	18.0	7-9	1,800	22.0	6-7	4,940	54.0														12.3 - 11.2 - 12.7 - 13.0 - 12.8 - 13.2 - 13.6 - 13.9 - 14.8	12.3 - 23.5 - 36.2 - 49.2 - 62.0 - 75.2 - 88.8 - 102.7 - 117.5 (12.3-12.3)	6-9	4290.0	17.0
200006040704	芝	右	1600	晴	良	11:20	4歳未勝利		2000-9-2	4	中山	7	4歳未勝利	(混)[指](馬齢)	5	330	1	5	130	1	3	200	3	15.0	170	2.0	2-3	550	3	3-5	490	1.0	5-15	520	3.0	3-15	750	8.0														12.8 - 11.1 - 11.6 - 11.7 - 12.0 - 11.6 - 12.3 - 12.2	12.8 - 23.9 - 35.5 - 47.2 - 59.2 - 70.8 - 83.1 - 95.3 (12.8-12.8)	3-5	1210.0	2.0
200006040705	障		3200	晴	良  ダート	11:50	障害4歳以上オープン		2000-9-2	4	中山	7	障害4歳以上オープン	(混)(別定)	2	520	4	2	160	3	1	180	4	7.0	150	2.0	1-2	1270	6	1-2	420	3.0	2-7	480	6.0	1-7	430	4.0																1-2	1250.0	6.0
200006040706	ダ	右	1200	晴	良	12:50	3歳新馬		2000-9-2	4	中山	7	3歳新馬	[指](馬齢)	4	240	1	4	140	2	10	200	3	13.0	310	6.0	3-6	720	3	4-10	350	2.0	4-13	700	6.0	10-13	890	11.0														12.4 - 11.0 - 11.9 - 12.6 - 13.3 - 13.5	12.4 - 23.4 - 35.3 - 47.9 - 61.2 - 74.7 (12.4-12.4)	4-10	790.0	2.0
200006040707	芝	右	1600	晴	良	13:20	3歳新馬		2000-9-2	4	中山	7	3歳新馬	[指](馬齢)	1	180	1	1	110	1	15	160	2	10.0	170	3.0	1-8	560	1	1-15	300	1.0	1-10	310	2.0	10-15	570	7.0														12.8 - 10.9 - 11.4 - 12.1 - 12.6 - 12.3 - 11.8 - 12.4	12.8 - 23.7 - 35.1 - 47.2 - 59.8 - 72.1 - 83.9 - 96.3 (12.8-12.8)	1-15	640.0	1.0
200006040708	ダ	右	1200	晴	良	13:55	4歳以上500万下		2000-9-2	4	中山	7	4歳以上500万下	(混)[指](別定)	12	1460	9	12	390	8	6	200	2	10.0	280	5.0	5-8	760	3	6-12	1,440	22.0	10-12	2,050	36.0	6-10	990	12.0														12.3 - 10.6 - 11.4 - 12.2 - 12.9 - 13.5	12.3 - 22.9 - 34.3 - 46.5 - 59.4 - 72.9 (12.3-12.3)	6-12	3920.0	20.0
200006040709	芝	右	2000	晴	良	14:30	里見特別 		2000-9-2	4	中山	7	4歳以上500万下	(混)(特指)(別定)	9	750	3	9	210	3	14	200	2	12.0	150	1.0	5-7	1460	6	9-14	830	5.0	9-12	500	1.0	12-14	550	2.0														12.5 - 11.0 - 11.9 - 12.2 - 12.1 - 11.9 - 12.1 - 12.1 - 12.4 - 12.6	12.5 - 23.5 - 35.4 - 47.6 - 59.7 - 71.6 - 83.7 - 95.8 - 108.2 - 120.8 (12.5-12.5)	9-14	2190.0	5.0
200006040710	芝	右	1600	晴	良	15:05	袖ケ浦特別 		2000-9-2	4	中山	7	4歳以上900万下	(混)[指](ハンデ)	12	980	7	12	310	7	11	280	6	8.0	260	4.0	7-8	1780	9	11-12	1,470	24.0	8-12	1,450	22.0	8-11	1,250	18.0														12.6 - 11.3 - 11.6 - 11.7 - 12.0 - 11.8 - 11.8 - 11.6	12.6 - 23.9 - 35.5 - 47.2 - 59.2 - 71.0 - 82.8 - 94.4 (12.6-12.6)	11-12	4020.0	20.0
200006040711	ダ	右	1200	晴	良	15:40	BSN賞 		2000-9-2	4	中山	7	4歳以上1600万下	(混)[指](ハンデ)	2	340	1	2	150	1	5	430	9	4.0	340	6.0	2-4	1120	6	2-5	900	9.0	2-4	860	8.0	4-5	2,290	31.0														12.1 - 10.8 - 11.5 - 12.1 - 12.0 - 12.2	12.1 - 22.9 - 34.4 - 46.5 - 58.5 - 70.7 (12.1-12.1)	2-5	2620.0	10.0
200006040801	ダ	右	1000	晴	良	10:00	4歳未勝利		2000-9-3	4	中山	8	4歳未勝利	[指](馬齢)	9	260	1	9	130	1	14	680	9	12.0	530	8.0	6-8	1340	5	9-14	1,720	21.0	9-12	1,000	10.0	12-14	4,500	43.0														12.5 - 10.9 - 12.2 - 12.7 - 13.2	12.5 - 23.4 - 35.6 - 48.3 - 61.5 (12.5-12.5)	9-14	5250.0	18.0
200006040802	ダ	右	1200	晴	良	10:25	4歳未勝利		2000-9-3	4	中山	8	4歳未勝利	牝[指](馬齢)	9	250	1	9	130	1	12	220	5	11.0	170	2.0	5-6	470	1	9-12	420	3.0	9-11	280	1.0	11-12	550	6.0														12.1 - 10.6 - 11.2 - 12.1 - 13.5 - 14.0	12.1 - 22.7 - 33.9 - 46.0 - 59.5 - 73.5 (12.1-12.1)	9-12	1160.0	3.0
200006040803	ダ	右	1800	晴	良	10:50	4歳未勝利		2000-9-3	4	中山	8	4歳未勝利	[指](馬齢)	9	390	2	9	160	2	2	270	3	4.0	410	6.0	1-5	1210	3	2-9	560	3.0	4-9	920	8.0	2-4	1,390	16.0														12.7 - 11.8 - 13.3 - 13.3 - 12.2 - 12.4 - 13.1 - 13.7 - 13.8	12.7 - 24.5 - 37.8 - 51.1 - 63.3 - 75.7 - 88.8 - 102.5 - 116.3 (12.7-12.7)	2-9	1950.0	8.0
200006040804	芝	右	2000	晴	良	11:20	4歳未勝利		2000-9-3	4	中山	8	4歳未勝利	(混)[指](馬齢)	9	450	3	9	170	4	13	130	1	6.0	140	2.0	5-7	630	2	9-13	300	2.0	6-9	360	4.0	6-13	300	1.0														12.6 - 11.3 - 12.4 - 12.2 - 12.2 - 12.2 - 12.5 - 12.4 - 12.2 - 12.4	12.6 - 23.9 - 36.3 - 48.5 - 60.7 - 72.9 - 85.4 - 97.8 - 110.0 - 122.4 (12.6-12.6)	9-13	760.0	2.0
200006040805	障		2700	晴	良  ダート	11:50	障害4歳以上未勝利		2000-9-3	4	中山	8	障害4歳以上未勝利	(馬齢)	5	170	1	5	120	1	4	150	3				4-5	250	1																											
200006040806	芝	右	1200	晴	良	12:50	3歳新馬		2000-9-3	4	中山	8	3歳新馬	(混)[指](馬齢)	14	390	2	14	150	2	8	320	5	9.0	340	6.0	5-8	2940	11	8-14	1,070	12.0	9-14	920	10.0	8-9	2,230	23.0														12.0 - 10.4 - 11.2 - 12.0 - 12.4 - 13.6	12.0 - 22.4 - 33.6 - 45.6 - 58.0 - 71.6 (12.0-12.0)	8-14	3370.0	15.0
200006040807	ダ	右	1200	晴	良	13:20	4歳以上500万下		2000-9-3	4	中山	8	4歳以上500万下	[指](別定)	9	380	2	9	220	2	1	830	10	7.0	520	7.0	1-8	5880	17	1-9	1,970	24.0	7-9	1,530	18.0	1-7	5,640	45.0														11.9 - 10.3 - 11.3 - 12.4 - 13.0 - 14.1	11.9 - 22.2 - 33.5 - 45.9 - 58.9 - 73.0 (11.9-11.9)	1-9	6890.0	20.0
200006040808	ダ	右	1800	晴	良	13:50	4歳以上500万下		2000-9-3	4	中山	8	4歳以上500万下	牝[指](別定)	5	300	1	5	160	1	8	480	10	4.0	460	9.0	3-5	1550	8	5-8	1,000	8.0	4-5	1,020	9.0	4-8	2,580	38.0														12.7 - 11.7 - 12.7 - 12.8 - 12.1 - 12.5 - 13.1 - 13.6 - 13.9	12.7 - 24.4 - 37.1 - 49.9 - 62.0 - 74.5 - 87.6 - 101.2 - 115.1 (12.7-12.7)	5-8	2320.0	8.0
200006040809	芝	右	2000	晴	良	14:25	鹿野山特別 		2000-9-3	4	中山	8	4歳以上900万下	(混)(特指)(別定)	7	2780	7	7	1,050	7	2	610	6				2-7	7670	21																							13.3 - 11.8 - 12.8 - 12.8 - 12.6 - 11.5 - 11.6 - 12.0 - 11.9 - 13.1	13.3 - 25.1 - 37.9 - 50.7 - 63.3 - 74.8 - 86.4 - 98.4 - 110.3 - 123.4 (13.3-13.3)			
200006040810	芝	右	1600	晴	良	15:00	君津特別 		2000-9-3	4	中山	8	4歳以上500万下	(混)[指](別定)	2	1280	6	2	290	5	5	220	3	1.0	280	4.0	2-3	510	1	2-5	870	8.0	1-2	1,370	17.0	1-5	880	9.0														12.5 - 11.0 - 11.1 - 11.7 - 11.9 - 11.9 - 12.4 - 12.5	12.5 - 23.5 - 34.6 - 46.3 - 58.2 - 70.1 - 82.5 - 95.0 (12.5-12.5)	2-5	2460.0	10.0
200006040811	芝	右	1200	晴	良	15:35	新潟3歳ステークス	G3	2000-9-3	4	中山	8	3歳オープン	(混)(特指)(馬齢)	3	280	2	3	130	2	1	110	1				1-3	200	1																							12.0 - 10.7 - 11.3 - 11.6 - 12.1 - 13.4	12.0 - 22.7 - 34.0 - 45.6 - 57.7 - 71.1 (12.0-12.0)			
200006040812	ダ	右	1800	晴	良	16:15	4歳以上500万下		2000-9-3	4	中山	8	4歳以上500万下	(混)[指](別定)	11	180	1	11	120	1	5	170	3	3.0	220	5.0	5-8	500	2	5-11	280	2.0	3-11	370	3.0	3-5	570	7.0														13.4 - 12.3 - 13.4 - 13.3 - 12.2 - 12.1 - 12.6 - 12.9 - 13.6	13.4 - 25.7 - 39.1 - 52.4 - 64.6 - 76.7 - 89.3 - 102.2 - 115.8 (13.4-13.4)	5-11	700.0	2.0
200006050101	芝	右	1600	晴	稍重	10:00	3歳未勝利		2000-9-9	5	中山	1	3歳未勝利	(混)[指](馬齢)	5	420	2	5	140	2	10	120	1	6.0	210	4.0	3-6	460	1	5-10	270	2.0	5-6	600	6.0	6-10	480	4.0														12.5 - 11.3 - 12.0 - 12.6 - 12.8 - 12.2 - 12.2 - 12.3	12.5 - 23.8 - 35.8 - 48.4 - 61.2 - 73.4 - 85.6 - 97.9 (12.5-12.5)	5-10	600.0	2.0
200006050102	ダ	右	1000	晴	良	10:25	4歳未勝利		2000-9-9	5	中山	1	4歳未勝利	[指](馬齢)	12	2810	6	12	290	6	5	130	2	9.0	100	1.0	4-7	2290	8	5-12	820	10.0	9-12	580	8.0	5-9	180	1.0														12.5 - 10.9 - 11.6 - 12.1 - 12.4	12.5 - 23.4 - 35.0 - 47.1 - 59.5 (12.5-12.5)	5-12	3160.0	9.0
200006050103	ダ	右	1800	晴	良	10:50	4歳未勝利		2000-9-9	5	中山	1	4歳未勝利	牝[指](馬齢)	14	490	2	14	160	2	5	210	3	13.0	250	4.0	3-7	1210	6	5-14	570	4.0	13-14	770	7.0	5-13	910	9.0														12.4 - 11.5 - 12.2 - 12.7 - 12.7 - 13.4 - 13.0 - 13.8 - 14.6	12.4 - 23.9 - 36.1 - 48.8 - 61.5 - 74.9 - 87.9 - 101.7 - 116.3 (12.4-12.4)	5-14	1710.0	5.0
200006050104	ダ	右	1200	晴	良	11:20	4歳未勝利		2000-9-9	5	中山	1	4歳未勝利	[指](馬齢)	4	920	4	4	290	4	1	120	1	2.0	1,290	12.0	1-2	490	3	1-4	450	3.0	2-4	5,240	39.0	1-2	1,820	19.0														12.3 - 11.1 - 11.8 - 12.3 - 12.3 - 12.7	12.3 - 23.4 - 35.2 - 47.5 - 59.8 - 72.5 (12.3-12.3)	1-4	840.0	3.0
200006050105	ダ	右	1800	晴	良	11:50	4歳未勝利		2000-9-9	5	中山	1	4歳未勝利	(混)[指](馬齢)	11	590	4	11	180	3	16	1,440	12	1.0	130	1.0	6-8	4220	14	11-16	6,350	47.0	1-11	360	3.0	1-16	3,630	35.0														12.5 - 11.4 - 12.8 - 13.5 - 13.4 - 13.4 - 12.8 - 13.2 - 13.3	12.5 - 23.9 - 36.7 - 50.2 - 63.6 - 77.0 - 89.8 - 103.0 - 116.3 (12.5-12.5)	11-16	32310.0	46.0
200006050106	ダ	右	1200	晴	良	12:50	3歳新馬		2000-9-9	5	中山	1	3歳新馬	(混)[指](馬齢)	11	140	1	11	110	1	10	570	9	13.0	160	2.0	5-6	1200	4	10-11	1,190	13.0	11-13	250	2.0	10-13	2,050	25.0														12.4 - 11.2 - 11.8 - 12.2 - 12.9 - 13.2	12.4 - 23.6 - 35.4 - 47.6 - 60.5 - 73.7 (12.4-12.4)	10-11	2850.0	9.0
200006050107	芝	右	1800	晴	良	13:25	3歳新馬		2000-9-9	5	中山	1	3歳新馬	(混)[指](馬齢)	12	1840	6	12	510	7	15	1,190	12	7.0	320	4.0	7-8	4810	19	12-15	10,060	69.0	7-12	1,780	18.0	7-15	6,540	53.0														12.9 - 12.6 - 12.2 - 12.3 - 12.3 - 12.5 - 12.6 - 12.4 - 12.4	12.9 - 25.5 - 37.7 - 50.0 - 62.3 - 74.8 - 87.4 - 99.8 - 112.2 (12.9-12.9)	12-15	55600.0	75.0
200006050108	ダ	右	1800	晴	良	13:55	4歳以上500万下		2000-9-9	5	中山	1	4歳以上500万下	[指](別定)	1	7110	11	1	1,120	12	12	110	1	9.0	270	5.0	1-7	4730	15	1-12	2,310	30.0	1-9	5,790	54.0	9-12	450	3.0														12.2 - 11.3 - 12.2 - 12.8 - 12.6 - 13.0 - 13.3 - 13.6 - 13.4	12.2 - 23.5 - 35.7 - 48.5 - 61.1 - 74.1 - 87.4 - 101.0 - 114.4 (12.2-12.2)	1-12	7200.0	26.0
200006050109	芝	右	1600	晴	良	14:30	犬吠埼特別 		2000-9-9	5	中山	1	4歳以上500万下	(混)(特指)(別定)	11	320	2	11	150	2	14	120	1	3.0	620	9.0	6-8	320	1	11-14	220	1.0	3-11	1,530	19.0	3-14	1,530	18.0														12.4 - 11.4 - 11.3 - 11.8 - 12.0 - 12.0 - 12.7 - 11.6	12.4 - 23.8 - 35.1 - 46.9 - 58.9 - 70.9 - 83.6 - 95.2 (12.4-12.4)	11-14	440.0	1.0
200006050110	芝	右	1200	晴	良	15:05	初風特別 		2000-9-9	5	中山	1	4歳以上900万下	(混)(特指)(別定)	12	170	1	12	120	1	2	190	2	1.0	490	9.0	2-8	550	1	2-12	350	1.0	1-12	1,060	15.0	1-2	1,540	20.0														11.9 - 10.9 - 11.0 - 11.4 - 12.2 - 12.4	11.9 - 22.8 - 33.8 - 45.2 - 57.4 - 69.8 (11.9-11.9)	2-12	730.0	1.0
200006050111	芝	右	1800	晴	良	15:40	紫苑ステークス 		2000-9-9	5	中山	1	4歳オープン	(混)	7	730	4	7	220	4	1	200	2	11.0	400	5.0	1-6	960	3	1-7	570	4.0	7-11	1,380	19.0	1-11	1,050	13.0														12.5 - 12.0 - 12.0 - 12.4 - 12.8 - 12.8 - 11.8 - 12.1 - 11.9	12.5 - 24.5 - 36.5 - 48.9 - 61.7 - 74.5 - 86.3 - 98.4 - 110.3 (12.5-12.5)	1-7	1620.0	5.0
200006050112	ダ	右	1200	晴	良	16:15	4歳以上500万下		2000-9-9	5	中山	1	4歳以上500万下	牝[指](別定)	6	240	1	6	130	1	7	230	4	5.0	680	9.0	3-4	700	1	6-7	420	1.0	5-6	1,260	13.0	5-7	2,100	22.0														12.1 - 10.7 - 11.4 - 12.0 - 12.8 - 13.2	12.1 - 22.8 - 34.2 - 46.2 - 59.0 - 72.2 (12.1-12.1)	6-7	970.0	2.0
200006050201	ダ	右	1200	晴	良	10:00	4歳未勝利		2000-9-10	5	中山	2	4歳未勝利	[指](馬齢)	7	860	4	7	200	4	1	130	1	6.0	140	3.0	1-4	820	4	1-7	500	5.0	6-7	480	4.0	1-6	250	2.0														12.5 - 10.9 - 11.5 - 12.1 - 12.9 - 13.0	12.5 - 23.4 - 34.9 - 47.0 - 59.9 - 72.9 (12.5-12.5)	1-7	1240.0	4.0
200006050202	ダ	右	1800	晴	良	10:25	4歳未勝利		2000-9-10	5	中山	2	4歳未勝利	[指](馬齢)	14	390	2	14	150	2	3	190	4	5.0	130	1.0	2-7	1250	6	3-14	550	4.0	5-14	320	1.0	3-5	400	3.0														12.5 - 11.3 - 12.6 - 13.1 - 13.0 - 13.3 - 12.9 - 13.3 - 13.3	12.5 - 23.8 - 36.4 - 49.5 - 62.5 - 75.8 - 88.7 - 102.0 - 115.3 (12.5-12.5)	3-14	1440.0	5.0
200006050203	芝	右	1600	晴	良	10:50	4歳未勝利		2000-9-10	5	中山	2	4歳未勝利	(混)[指](馬齢)	5	1040	6	5	310	6	8	300	5	15.0	500	7.0	3-5	1630	6	5-8	1,140	12.0	5-15	2,620	32.0	8-15	2,010	22.0														12.3 - 11.3 - 11.4 - 12.0 - 12.1 - 11.7 - 12.7 - 12.7	12.3 - 23.6 - 35.0 - 47.0 - 59.1 - 70.8 - 83.5 - 96.2 (12.3-12.3)	5-8	3320.0	12.0
200006050204	芝	右	1200	晴	良	11:20	3歳新馬		2000-9-10	5	中山	2	3歳新馬	[指](馬齢)	14	200	1	14	130	1	3	440	6	10.0	1,140	12.0	3-8	390	1	3-14	870	7.0	10-14	2,630	28.0	3-10	7,480	61.0														12.1 - 10.9 - 11.2 - 11.7 - 12.6 - 12.7	12.1 - 23.0 - 34.2 - 45.9 - 58.5 - 71.2 (12.1-12.1)	3-14	1870.0	7.0
200006050205	障		2700	晴	良  ダート	11:50	障害4歳以上未勝利		2000-9-10	5	中山	2	障害4歳以上未勝利	(馬齢)	1	140	1	1	120	1	4	270	4				1-4	630	3																											
200006050206	芝	右	1600	晴	良	12:50	3歳新馬		2000-9-10	5	中山	2	3歳新馬	[指](馬齢)	14	1790	6	14	550	6	2	240	3	10.0	200	2.0	2-8	650	2	2-14	1,990	26.0	10-14	1,500	15.0	2-10	780	5.0														12.6 - 12.0 - 12.5 - 12.4 - 12.2 - 12.0 - 12.5 - 12.4	12.6 - 24.6 - 37.1 - 49.5 - 61.7 - 73.7 - 86.2 - 98.6 (12.6-12.6)	2-14	7170.0	25.0
200006050207	芝	右	2000	晴	良	13:20	4歳以上500万下		2000-9-10	5	中山	2	4歳以上500万下	[指](別定)	13	490	2	13	140	2	6	180	3	3.0	130	1.0	4-8	1160	4	6-13	600	3.0	3-13	370	1.0	3-6	390	2.0														12.5 - 11.2 - 12.1 - 12.3 - 12.3 - 12.7 - 12.4 - 12.1 - 12.4 - 12.1	12.5 - 23.7 - 35.8 - 48.1 - 60.4 - 73.1 - 85.5 - 97.6 - 110.0 - 122.1 (12.5-12.5)	6-13	1760.0	5.0
200006050208	ダ	右	1800	晴	良	13:50	4歳以上500万下		2000-9-10	5	中山	2	4歳以上500万下	(混)[指](別定)	3	420	2	3	110	2	7	100	1	5.0	210	6.0	3-6	240	1	3-7	150	1.0	3-5	540	9.0	5-7	360	5.0														12.4 - 11.7 - 12.7 - 13.2 - 12.7 - 12.6 - 12.9 - 13.2 - 13.0	12.4 - 24.1 - 36.8 - 50.0 - 62.7 - 75.3 - 88.2 - 101.4 - 114.4 (12.4-12.4)	3-7	240.0	1.0
200006050209	ダ	右	1800	晴	良	14:25	江戸川特別 		2000-9-10	5	中山	2	4歳以上900万下	(混)	6	970	5	6	230	5	1	650	8	4.0	160	2.0	1-6	10590	26	1-6	2,460	28.0	4-6	640	8.0	1-4	1,120	15.0														12.7 - 12.1 - 12.6 - 13.2 - 12.8 - 12.5 - 12.5 - 12.5 - 12.5	12.7 - 24.8 - 37.4 - 50.6 - 63.4 - 75.9 - 88.4 - 100.9 - 113.4 (12.7-12.7)	1-6	10880.0	27.0
200006050210	芝	右	2000	晴	良	15:00	ニューマーケットC 		2000-9-10	5	中山	2	4歳以上1600万下	(混)(特指)(別定)	11	360	2	11	120	3	3	120	2	2.0	110	1.0	3-8	580	3	3-11	270	3.0	2-11	210	1.0	2-3	210	2.0														12.8 - 12.0 - 12.7 - 12.6 - 12.3 - 12.2 - 12.3 - 11.7 - 11.8 - 12.0	12.8 - 24.8 - 37.5 - 50.1 - 62.4 - 74.6 - 86.9 - 98.6 - 110.4 - 122.4 (12.8-12.8)	3-11	820.0	3.0
200006050211	芝	右	1600	晴	良	15:35	京成杯オータムハンデ	G3	2000-9-10	5	中山	2	4歳以上オープン	(混)(特指)(ハンデ)	8	260	1	8	150	1	10	190	3	6.0	720	9.0	7-8	570	1	8-10	390	3.0	6-8	1,760	24.0	6-10	2,120	29.0														12.2 - 11.0 - 11.3 - 12.0 - 11.7 - 11.7 - 12.2 - 12.4	12.2 - 23.2 - 34.5 - 46.5 - 58.2 - 69.9 - 82.1 - 94.5 (12.2-12.2)	8-10	830.0	3.0
200006050212	ダ	右	1200	晴	良	16:15	4歳以上500万下		2000-9-10	5	中山	2	4歳以上500万下	(混)[指](別定)	16	340	1	16	170	1	9	400	6	12.0	1,160	13.0	5-8	920	4	9-16	740	5.0	12-16	2,580	29.0	9-12	6,480	64.0														12.2 - 10.8 - 11.7 - 12.3 - 12.6 - 13.3	12.2 - 23.0 - 34.7 - 47.0 - 59.6 - 72.9 (12.2-12.2)	9-16	1730.0	5.0
200006050301	ダ	右	1200	晴	良	10:00	3歳未勝利		2000-9-16	5	中山	3	3歳未勝利	[指](馬齢)	11	260	1	11	130	1	6	170	3	12.0	270	4.0	3-6	220	1	6-11	290	1.0	11-12	580	5.0	6-12	920	12.0														12.4 - 11.3 - 11.9 - 12.0 - 12.3 - 13.5	12.4 - 23.7 - 35.6 - 47.6 - 59.9 - 73.4 (12.4-12.4)	6-11	590.0	1.0
200006050302	ダ	右	1000	曇	良	10:25	4歳未勝利		2000-9-16	5	中山	3	4歳未勝利	(混)[指](馬齢)	9	620	2	9	120	1	8	680	8	7.0	320	3.0	5-6	1610	7	8-9	3,070	31.0	7-9	1,040	9.0	7-8	4,260	38.0														12.4 - 11.1 - 12.0 - 12.3 - 12.9	12.4 - 23.5 - 35.5 - 47.8 - 60.7 (12.4-12.4)	8-9	12900.0	31.0
200006050303	ダ	右	1800	曇	良	10:50	4歳未勝利		2000-9-16	5	中山	3	4歳未勝利	[指](馬齢)	6	140	1	6	100	1	8	170	3	9.0	180	4.0	3-4	410	1	6-8	260	2.0	6-9	290	3.0	8-9	670	7.0														12.7 - 11.3 - 12.9 - 13.0 - 12.8 - 12.9 - 13.2 - 13.1 - 13.4	12.7 - 24.0 - 36.9 - 49.9 - 62.7 - 75.6 - 88.8 - 101.9 - 115.3 (12.7-12.7)	6-8	510.0	2.0
200006050304	ダ	右	1200	曇	良	11:20	4歳未勝利		2000-9-16	5	中山	3	4歳未勝利	(混)[指](馬齢)	12	110	1	12	110	1	10	440	9	1.0	300	4.0	5-6	1320	7	10-12	720	8.0	1-12	480	3.0	1-10	4,770	44.0														12.3 - 10.9 - 11.6 - 12.5 - 12.9 - 12.6	12.3 - 23.2 - 34.8 - 47.3 - 60.2 - 72.8 (12.3-12.3)	10-12	1510.0	8.0
200006050305	芝	右	2000	曇	良	11:50	4歳未勝利		2000-9-16	5	中山	3	4歳未勝利	(混)[指](馬齢)	15	510	2	15	210	3	12	150	1	5.0	500	9.0	6-8	850	3	12-15	450	1.0	5-15	2,210	30.0	5-12	1,650	21.0														12.5 - 11.0 - 12.7 - 12.7 - 12.5 - 12.4 - 12.6 - 12.3 - 12.5 - 12.7	12.5 - 23.5 - 36.2 - 48.9 - 61.4 - 73.8 - 86.4 - 98.7 - 111.2 - 123.9 (12.5-12.5)	12-15	1050.0	1.0
200006050306	ダ	右	1000	曇	良	12:50	3歳新馬		2000-9-16	5	中山	3	3歳新馬	(父)[指](馬齢)	11	190	1	11	110	1	1	140	2	4.0	310	6.0	1-7	460	1	1-11	230	1.0	4-11	570	5.0	1-4	820	8.0														12.8 - 11.2 - 11.9 - 12.3 - 12.9	12.8 - 24.0 - 35.9 - 48.2 - 61.1 (12.8-12.8)	1-11	490.0	1.0
200006050307	芝	右	1200	曇	良	13:20	3歳新馬		2000-9-16	5	中山	3	3歳新馬	(混)[指](馬齢)	12	400	1	12	150	2	2	240	5	3.0	140	1.0	2-8	2510	13	2-12	770	9.0	3-12	350	2.0	2-3	630	7.0														12.1 - 10.6 - 11.6 - 11.7 - 12.5 - 12.8	12.1 - 22.7 - 34.3 - 46.0 - 58.5 - 71.3 (12.1-12.1)	2-12	2500.0	10.0
200006050308	芝	右	1800	曇	良	13:55	4歳以上500万下		2000-9-16	5	中山	3	4歳以上500万下	(特指)(別定)	2	880	4	2	300	4	6	620	8	9.0	580	7.0	2-4	1150	5	2-6	2,400	28.0	2-9	3,510	39.0	6-9	5,730	52.0														12.4 - 12.4 - 12.4 - 12.4 - 12.8 - 12.6 - 11.7 - 11.9 - 12.3	12.4 - 24.8 - 37.2 - 49.6 - 62.4 - 75.0 - 86.7 - 98.6 - 110.9 (12.4-12.4)	2-6	7700.0	25.0
200006050309	芝	右	2000	曇	良	14:30	白井特別 		2000-9-16	5	中山	3	4歳以上900万下	(混)[指](ハンデ)	6	400	2	6	190	2	3	360	5				3-6	1550	7																							13.1 - 11.3 - 13.0 - 13.2 - 13.3 - 12.6 - 11.7 - 11.5 - 12.2 - 12.5	13.1 - 24.4 - 37.4 - 50.6 - 63.9 - 76.5 - 88.2 - 99.7 - 111.9 - 124.4 (13.1-13.1)			
200006050310	ダ	右	1200	曇	良	15:05	葛飾特別 		2000-9-16	5	中山	3	4歳以上500万下	(混)[指](別定)	3	200	1	3	120	1	7	200	2	13.0	370	8.0	2-4	610	1	3-7	310	1.0	3-13	670	4.0	7-13	1,280	15.0														12.3 - 10.6 - 11.4 - 12.4 - 12.5 - 12.9	12.3 - 22.9 - 34.3 - 46.7 - 59.2 - 72.1 (12.3-12.3)	3-7	670.0	1.0
