	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
202143040510	ダ	左	1200	曇	不良	19:40	春満開スプリント 		2021-4-5	1	船橋	1			3	5470	7	3	1,330	7	5	220	3				3-5	5440	13	3-5	1,010	12	3-7	2,710	20	5-7	460	7	3=>5	21740	37	3-5-7	7950	25	3=>5=>7	105840	173		2476153.0	2471653.0	2471653.0	12.0 - 11.3 - 11.8 - 12.1 - 13.3 - 13.1	12.0 - 23.3 - 35.1 - 47.2 - 60.5 - 73.6 (35.1-38.5)						
202143040511	ダ	左	1600	曇	不良	20:15	玄鳥特別 		2021-4-5	1	船橋	1			6	410	2	6	200	2	5	240	3				5-6	770	3	5-6	200	3	2-6	130	1	2-5	170	2	6=>5	1410	5	2-5-6	260	1	6=>5=>2	2920	7	2516347	2516347	2,5,6,1,(3,4),7	2561347	12.3 - 12.2 - 12.5 - 12.6 - 12.4 - 12.3 - 13.3 - 13.3	12.3 - 24.5 - 37.0 - 49.6 - 62.0 - 74.3 - 87.6 - 100.9 (37.0-38.9)						
202143040512	ダ	左	1600	曇	不良	20:50	桜狩り賞		2021-4-5	1	船橋	1			10	180	1	10	120	1	2	200	4	4.0	250	6.0	2-10	560	2	2-10	330	3	4-10	430	5	2-4	1,080	16	10=>2	790	3	2-4-10	1580	7	10=>2=>4	4170	11	2107183611954	2101738611594	2107131189546	2103719411856	12.2 - 12.5 - 12.9 - 12.8 - 12.4 - 12.7 - 13.2 - 12.5	12.2 - 24.7 - 37.6 - 50.4 - 62.8 - 75.5 - 88.7 - 101.2 (37.6-38.4)	2-8	670.0	4.0	8=>2	890.0	4.0
202143040601	ダ	左	1200	晴	不良	15:00	C3四　五		2021-4-6	1	船橋	2			3	390	1	3	160	1	4	790	10	11.0	480	8.0	3-4	5990	24	3-4	1,460	15	3-11	980	11	4-11	6,250	57	3=>4	10200	43	3-4-11	23270	84	3=>4=>11	94780	339		311149826125710.0	311149826512107.0	311481296512710.0	12.9 - 11.4 - 11.7 - 12.5 - 13.1 - 13.6	12.9 - 24.3 - 36.0 - 48.5 - 61.6 - 75.2 (36.0-39.2)	3-4	7350.0	21.0	3=>4	10300.0	39.0
202143040602	ダ	左	1500	晴	不良	15:30	C3四　五		2021-4-6	1	船橋	2			2	360	2	2	140	1	10	190	3	3.0	620	10.0	2-10	780	3	2-10	320	3	2-3	1,600	18	3-10	2,100	21	2=>10	1510	3	2-3-10	8120	24	2=>10=>3	25290	77	121092481351176	121092413851176	12,10,9,2,4,1,(5,3,6),8,11,7	101292641357118	6.7 - 12.3 - 12.9 - 13.1 - 12.9 - 13.2 - 13.4 - 12.9	6.7 - 19.0 - 31.9 - 45.0 - 57.9 - 71.1 - 84.5 - 97.4 (31.9-39.5)	2-7	460.0	1.0	2=>7	860.0	1.0
202143040603	ダ	左	1200	晴	不良	16:00	C3　選抜馬		2021-4-6	1	船橋	2			9	3140	8	9	580	8	7	160	3	1.0	140	1.0	7-9	3710	15	7-9	1,220	19	1-9	1,120	16	1-7	340	3	9=>7	12360	38	1-7-9	4750	19	9=>7=>1	55630	186		617410298351211	1674910283125-11	167941082123511	12.3 - 11.9 - 12.3 - 12.9 - 12.9 - 13.0	12.3 - 24.2 - 36.5 - 49.4 - 62.3 - 75.3 (36.5-38.8)	6-7	440.0	2.0	7=>6	970.0	2.0
202143040604	ダ	左	1200	晴	不良	16:30	C2二　三		2021-4-6	1	船橋	2			4	280	2	4	110	1	10	160	4	11.0	110	2.0	4-10	1210	5	4-10	400	6	4-11	170	1	10-11	300	2	4=>10	1950	6	4-10-11	610	1	4=>10=>11	4940	11		141062871153129	1,4,10,8,7,(2,11),6,12,5,9,3	141087116925123	12.7 - 11.9 - 11.9 - 12.4 - 12.3 - 13.3	12.7 - 24.6 - 36.5 - 48.9 - 61.2 - 74.5 (36.5-38.0)	4-7	950.0	5.0	4=>7	1480.0	5.0
202143040605	ダ	左	1500	晴	不良	17:00	馬い?!明日開催池尻		2021-4-6	1	船橋	2			4	200	1	4	130	1	7	500	8	11.0	460	6.0	4-7	4080	13	4-7	1,400	16	4-11	690	7	7-11	8,090	52	4=>7	5860	21	4-7-11	22180	61	4=>7=>11	79180	228	347810925611112	348710925611112	348710962511112	437981062511121	6.9 - 11.6 - 12.3 - 12.5 - 12.4 - 12.9 - 13.0 - 13.5	6.9 - 18.5 - 30.8 - 43.3 - 55.7 - 68.6 - 81.6 - 95.1 (30.8-39.4)	4-6	1850.0	8.0	4=>6	3330.0	15.0
202143040606	ダ	左	1200	晴	不良	17:30	北極スプリント		2021-4-6	1	船橋	2			6	1050	3	6	200	4	3	110	1	1.0	240	5.0	3-6	600	2	3-6	240	2	1-6	880	11	1-3	280	3	6=>3	2580	8	1-3-6	1460	5	6=>3=>1	12010	39		23569810147	2,3,6,5,9,10,(1,8),4,7	23659101478	12.2 - 11.7 - 11.7 - 12.1 - 12.6 - 13.0	12.2 - 23.9 - 35.6 - 47.7 - 60.3 - 73.3 (35.6-37.7)	3-6	650.0	2.0	6=>3	2880.0	8.0
202143040607	ダ	左	1200	晴	不良	18:00	フクジュソウスプリン 		2021-4-6	1	船橋	2			2	140	1	2	120	1	6	330	7	1.0	290	6.0	2-6	1090	5	2-6	480	6	1-2	480	5	1-6	2,110	23	2=>6	1760	6	1-2-6	5460	19	2=>6=>1	14620	47		78102513649.0	27581061349.0	27856134910.0	12.6 - 11.1 - 11.7 - 12.1 - 12.8 - 13.4	12.6 - 23.7 - 35.4 - 47.5 - 60.3 - 73.7 (35.4-38.3)	2-6	1500.0	6.0	2=>6	1850.0	6.0
202143040608	ダ	左	1600	晴	不良	18:30	ナイスハルター特別 		2021-4-6	1	船橋	2	(別定)		11	830	5	11	340	6	10	320	4	4.0	1,770	11.0	10-11	5860	18	10-11	1,760	19	4-11	10,830	60	4-10	6,020	44	11=>10	12890	43	4-10-11	121560	184	11=>10=>4	459010	770	1410121451381197263	1410512148137119263	1410125148111379263	4101211158714213396	12.5 - 11.9 - 13.1 - 13.1 - 12.9 - 13.0 - 13.3 - 13.4	12.5 - 24.4 - 37.5 - 50.6 - 63.5 - 76.5 - 89.8 - 103.2 (37.5-39.7)	6-7	2550.0	12.0	7=>6	4670.0	19.0
202143040609	ダ	左	1500	晴	不良	19:05	マーメイド賞 		2021-4-6	1	船橋	2			6	330	2	6	130	1	9	380	7	2.0	150	2.0	6-9	2250	9	6-9	790	11	2-6	280	1	2-9	1,070	14	6=>9	3410	13	2-6-9	2460	6	6=>9=>2	16990	48	496111312258710	496131112257810	4,9,6,1,(11,2),3,12,8,5,7,10	469211181235710	6.6 - 11.7 - 12.6 - 12.6 - 12.3 - 12.6 - 13.0 - 12.6	6.6 - 18.3 - 30.9 - 43.5 - 55.8 - 68.4 - 81.4 - 94.0 (30.9-38.2)	5-7	1420.0	8.0	5=>7	2560.0	10.0
202143040610	ダ	左	1600	晴	不良	19:40	アンデルセン特別 		2021-4-6	1	船橋	2			8	160	1	8	100	1	6	140	2	11.0	160	4.0	6-8	410	1	6-8	210	1	8-11	260	4	6-11	530	6	8=>6	540	1	6-8-11	750	1	8=>6=>11	2160	1	171211361098254	171236111098254	7,1,12,8,11,6,10,3,(9,2,5),4	78111210613254-9	12.2 - 11.5 - 12.2 - 12.5 - 12.4 - 12.8 - 13.1 - 13.7	12.2 - 23.7 - 35.9 - 48.4 - 60.8 - 73.6 - 86.7 - 100.4 (35.9-39.6)	5-6	390.0	2.0	6=>5	580.0	2.0
202143040611	ダ	左	1700	晴	不良	20:15	ブルーバードカップ東 		2021-4-6	1	船橋	2	(別定)		12	1070	5	12	210	5	11	120	1	2.0	140	2.0	11-12	950	4	11-12	370	4	2-12	690	9	2-11	260	1	12=>11	3170	12	2-11-12	1270	2	12=>11=>2	11290	35	21211894131610375	28121194131610375	28129114131106573	21289114131510673	7.1 - 10.9 - 11.9 - 12.1 - 13.1 - 13.0 - 12.9 - 13.5 - 13.4	7.1 - 18.0 - 29.9 - 42.0 - 55.1 - 68.1 - 81.0 - 94.5 - 107.9 (29.9-39.8)	7-8	770.0	3.0	8=>7	2280.0	8.0
202143040612	ダ	左	2200	晴	不良	20:50	ヤマザクラ2200 		2021-4-6	1	船橋	2			2	3180	8	2	500	7	5	210	3	12.0	3,260	11.0	2-5	5460	19	2-5	1,230	14	2-12	20,330	53	5-12	8,040	41	2=>5	17000	47	2-5-12	125740	133	2=>5=>12	955040	785	764102381951112	674102398151112	694327105128111	692534101211871	13.0 - 11.6 - 12.4 - 12.4 - 13.6 - 13.7 - 14.2 - 13.6 - 13.8 - 13.7 - 14.1	13.0 - 24.6 - 37.0 - 49.4 - 63.0 - 76.7 - 90.9 - 104.5 - 118.3 - 132.0 - 146.1 (37.0-41.6)	2-5	3070.0	12.0	2=>5	8840.0	23.0
202143040701	ダ	左	1200	晴	重	14:50	3歳六		2021-4-7	1	船橋	3	67.5万円以上111万円未満		7	690	4	7	200	5	8	130	1	2.0	180	4.0	7-8	1160	5	7-8	500	6	2-7	680	10	2-8	400	3	7=>8	2830	13	2-7-8	1840	7	7=>8=>2	11350	35		5782101311496.0	5782101113946.0	5782101911346.0	13.0 - 11.8 - 11.9 - 12.3 - 13.2 - 13.5	13.0 - 24.8 - 36.7 - 49.0 - 62.2 - 75.7 (36.7-39.0)	6-7	940.0	4.0	6=>7	2960.0	15.0
202143040702	ダ	左	1200	晴	重	15:20	3歳五		2021-4-7	1	船橋	3	111万円以上142万円未満		2	550	3	2	160	3	10	200	4	6.0	140	2.0	2-10	2260	10	2-10	600	7	2-6	400	3	6-10	610	8	2=>10	4990	20	2-6-10	2190	6	2=>10=>6	13720	40		4132610118957.0	4362101118957.0	4236101118597.0	12.4 - 11.6 - 11.6 - 12.4 - 13.7 - 14.2	12.4 - 24.0 - 35.6 - 48.0 - 61.7 - 75.9 (35.6-40.3)	2-8	1610.0	8.0	2=>8	2630.0	12.0
202143040703	ダ	左	1500	晴	稍重	15:50	C3二　三		2021-4-7	1	船橋	3			9	560	2	9	150	2	6	100	1	10.0	220	6.0	6-9	600	2	6-9	240	1	9-10	770	11	6-10	330	4	9=>6	1590	6	6-9-10	1410	4	9=>6=>10	9490	26	310941851226117	310498152126117	310945168212117	109354618211127	7.0 - 12.5 - 12.5 - 12.9 - 12.6 - 12.6 - 13.9 - 12.7	7.0 - 19.5 - 32.0 - 44.9 - 57.5 - 70.1 - 84.0 - 96.7 (32.0-39.2)	5-7	390.0	1.0	7=>5	850.0	2.0
202143040704	ダ	左	1200	晴	稍重	16:20	C3二　三		2021-4-7	1	船橋	3			12	450	3	12	160	3	11	170	4	6.0	120	1.0	11-12	1750	6	11-12	500	7	6-12	330	3	6-11	380	5	12=>11	2610	10	6-11-12	1530	6	12=>11=>6	9020	30		123111261089754	1231162819107-4-5	1211369281107-4	12.6 - 11.6 - 12.1 - 12.0 - 12.7 - 13.1	12.6 - 24.2 - 36.3 - 48.3 - 61.0 - 74.1 (36.3-37.8)	8-8	1830.0	6.0	8=>8	2090.0	8.0
202143040705	ダ	左	1200	晴	稍重	16:50	C2四　五		2021-4-7	1	船橋	3			8	1410	5	8	320	6	10	150	2	2.0	220	4.0	8-10	1970	5	8-10	690	9	2-8	1,190	18	2-10	500	4	8=>10	5260	20	2-8-10	4660	17	8=>10=>2	31110	123		521074312816911.0	571024312168119.0	510723412168911.0	12.6 - 11.4 - 11.7 - 12.2 - 12.9 - 14.2	12.6 - 24.0 - 35.7 - 47.9 - 60.8 - 75.0 (35.7-39.3)	6-7	1630.0	7.0	6=>7	4410.0	21.0
202143040706	ダ	左	1500	晴	稍重	17:20	C2四　五		2021-4-7	1	船橋	3			10	180	1	10	110	1	9	210	5	5.0	140	2.0	9-10	880	3	9-10	390	4	5-10	180	1	5-9	590	8	10=>9	1400	4	5-9-10	1240	3	10=>9=>5	4380	6	491012357111268	491031257116128	491065712321811	9104567122318-11	6.9 - 12.1 - 12.6 - 12.5 - 12.1 - 12.1 - 13.5 - 13.5	6.9 - 19.0 - 31.6 - 44.1 - 56.2 - 68.3 - 81.8 - 95.3 (31.6-39.1)	7-7	900.0	3.0	7=>7	710.0	3.0
202143040707	ダ	左	1500	晴	稍重	17:50	馬い?!八幡平里山再		2021-4-7	1	船橋	3			8	780	5	8	340	7	7	220	3	5.0	320	6.0	7-8	1460	4	7-8	640	6	5-8	1,300	20	5-7	800	10	8=>7	2800	9	5-7-8	4980	22	8=>7=>5	20870	75	211897110543126	211897101543-126	211978105413126	211798105134126	6.6 - 11.3 - 12.3 - 13.1 - 12.9 - 12.9 - 13.5 - 13.9	6.6 - 17.9 - 30.2 - 43.3 - 56.2 - 69.1 - 82.6 - 96.5 (30.2-40.3)	6-6	1530.0	8.0	6=>6	1740.0	8.0
202143040708	ダ	左	1200	晴	稍重	18:20	クロッカススプリント 		2021-4-7	1	船橋	3			4	220	1	4	110	1	8	140	3	7.0	130	2.0	4-8	760	3	4-8	290	2	4-7	210	1	7-8	360	5	4=>8	1110	4	4-7-8	640	1	4=>8=>7	2810	3		467581110212319.0	457118610122319.0	457811102612319.0	12.1 - 11.0 - 11.2 - 11.8 - 12.5 - 13.4	12.1 - 23.1 - 34.3 - 46.1 - 58.6 - 72.0 (34.3-37.7)	4-6	240.0	1.0	4=>6	410.0	1.0
202143040709	ダ	左	1600	晴	稍重	18:50	花まつり特別 		2021-4-7	1	船橋	3			8	160	1	8	110	1	6	170	3	2.0	230	5.0	6-8	500	1	6-8	260	2	2-8	330	4	2-6	1,290	15	8=>6	630	1	2-6-8	1570	5	8=>6=>2	3560	5	467891221411110133	468791214211110133	648791221411131103	689741221114131103	12.5 - 12.5 - 13.1 - 12.8 - 12.4 - 12.6 - 12.7 - 12.8	12.5 - 25.0 - 38.1 - 50.9 - 63.3 - 75.9 - 88.6 - 101.4 (38.1-38.1)	4-5	390.0	2.0	5=>4	680.0	2.0
202143040710	ダ	左	1200	晴	稍重	19:25	京葉スプリント 		2021-4-7	1	船橋	3			11	350	2	11	140	2	3	230	4	10.0	190	3.0	3-11	1510	6	3-11	490	4	10-11	370	3	3-10	870	10	11=>3	2220	8	3-10-11	2810	8	11=>3=>10	14270	39		310118125641972.0	310118912615472.0	310118961217542.0	12.2 - 11.3 - 11.5 - 11.8 - 12.6 - 13.2	12.2 - 23.5 - 35.0 - 46.8 - 59.4 - 72.6 (35.0-37.6)	3-8	1630.0	6.0	8=>3	2490.0	10.0
202143040711	ダ	左	1600	晴	稍重	20:05	マリーンカップ	G3	2021-4-7	1	船橋	3	牝(別定)		3	300	2	3	150	2	5	170	3				3-5	600	3	3-5	160	3	1-3	150	2	1-5	140	1	3=>5	1070	5	1-3-5	250	1	3=>5=>1	1810	5	1564732	1546732	154673-2	154637-2	12.1 - 11.8 - 12.2 - 12.1 - 12.0 - 12.1 - 12.9 - 13.2	12.1 - 23.9 - 36.1 - 48.2 - 60.2 - 72.3 - 85.2 - 98.4 (36.1-38.2)						
202143040712	ダ	左	2200	晴	稍重	20:50	チョウジザクラ220 		2021-4-7	1	船橋	3			11	2960	10	11	500	10	10	130	1	7.0	280	5.0	10-11	3780	14	10-11	1,300	18	7-11	3,080	38	7-10	400	3	11=>10	10640	34	7-10-11	11790	41	11=>10=>7	103640	308	61011179212584-3	61011179212548-3	106117921254813	10117961225483-1	12.7 - 12.5 - 13.3 - 12.3 - 13.6 - 13.2 - 13.3 - 12.6 - 12.8 - 13.7 - 13.8	12.7 - 25.2 - 38.5 - 50.8 - 64.4 - 77.6 - 90.9 - 103.5 - 116.3 - 130.0 - 143.8 (38.5-40.3)	7-8	490.0	2.0	8=>7	1080.0	3.0
202143040801	ダ	左	1200	晴	稍重	14:50	3歳七		2021-4-8	1	船橋	4	40万円以上67.5万円未満		4	200	2	4	100	1	5	100	2				4-5	120	1	4-5	110	1	4-6	520	7	5-6	480	6	4=>5	250	2	4-5-6	830	3	4=>5=>6	2460	9		2436517.0	2465371.0	2456731.0	12.9 - 11.9 - 12.4 - 12.5 - 13.0 - 13.3	12.9 - 24.8 - 37.2 - 49.7 - 62.7 - 76.0 (37.2-38.8)						
202143040802	ダ	左	1200	晴	稍重	15:20	C3八		2021-4-8	1	船橋	4			8	350	2	8	130	2	12	110	1	6.0	500	9.0	8-12	380	1	8-12	230	1	6-8	1,510	20	6-12	1,180	15	8=>12	1070	2	6-8-12	3320	13	8=>12=>6	15790	57		891141235261017.0	811912436105217.0	811912436105217.0	12.9 - 12.0 - 12.3 - 12.7 - 13.1 - 13.8	12.9 - 24.9 - 37.2 - 49.9 - 63.0 - 76.8 (37.2-39.6)	6-8	460.0	1.0	6=>8	1120.0	3.0
202143040803	ダ	左	1000	晴	稍重	15:50	C3　選抜馬		2021-4-8	1	船橋	4			12	1300	7	12	250	6	11	220	4	9.0	180	2.0	11-12	5550	29	11-12	1,870	28	9-12	950	15	9-11	780	10	12=>11	8280	42	9-11-12	10020	48	12=>11=>9	52500	242			2.1011131121497636e+18	2.1011121319714365e+18	12.3 - 11.2 - 11.8 - 12.6 - 13.7	12.3 - 23.5 - 35.3 - 47.9 - 61.6 (35.3-38.1)	7-7	4250.0	18.0	7=>7	3550.0	14.0
202143040804	ダ	左	1200	晴	良	16:20	C2六　七		2021-4-8	1	船橋	4			8	150	1	8	110	1	2	160	2	4.0	630	9.0	2-8	420	1	2-8	190	1	4-8	1,040	11	2-4	2,760	29	8=>2	510	1	2-4-8	4500	18	8=>2=>4	9650	28		281131214510769.0	281111234510769.0	281114531210769.0	12.6 - 11.9 - 12.1 - 12.1 - 12.4 - 13.4	12.6 - 24.5 - 36.6 - 48.7 - 61.1 - 74.5 (36.6-37.9)	2-6	400.0	1.0	6=>2	660.0	2.0
202143040805	ダ	左	1500	晴	良	16:50	C2六　七		2021-4-8	1	船橋	4			11	490	3	11	160	3	10	160	4	5.0	140	2.0	10-11	1100	4	10-11	470	7	5-11	400	5	5-10	360	4	11=>10	2320	9	5-10-11	1800	5	11=>10=>5	9640	30	103112912586147	10311291258164-7	10311925128164-7	10311925612184-7	6.7 - 12.1 - 12.7 - 12.5 - 12.6 - 12.9 - 13.4 - 13.1	6.7 - 18.8 - 31.5 - 44.0 - 56.6 - 69.5 - 82.9 - 96.0 (31.5-39.4)	7-8	440.0	1.0	8=>7	1150.0	5.0
202143040806	ダ	左	1200	曇	良	17:20	C2　選抜馬		2021-4-8	1	船橋	4			9	430	2	9	180	3	8	150	1	11.0	230	5.0	8-9	700	1	8-9	250	1	9-11	390	4	8-11	440	5	9=>8	2080	6	8-9-11	1940	4	9=>8=>11	10270	18		842311125691017.0	834112912510167.0	834119251211067.0	12.2 - 11.7 - 12.0 - 12.2 - 12.8 - 13.4	12.2 - 23.9 - 35.9 - 48.1 - 60.9 - 74.3 (35.9-38.4)	6-7	460.0	1.0	7=>6	1330.0	3.0
202143040807	ダ	左	1500	曇	良	17:50	チューリップ特別 		2021-4-8	1	船橋	4	301万円以上		10	210	1	10	110	1	3	250	6	8.0	130	2.0	3-10	1380	6	3-10	420	6	8-10	200	1	3-8	490	8	10=>3	2040	8	3-8-10	860	2	10=>3=>8	5090	9	2110311485679	2110411358679	2101113485679	1023118756194	6.6 - 11.4 - 13.0 - 12.9 - 12.5 - 12.8 - 13.4 - 12.5	6.6 - 18.0 - 31.0 - 43.9 - 56.4 - 69.2 - 82.6 - 95.1 (31.0-38.7)	3-8	1150.0	5.0	8=>3	1620.0	6.0
202143040808	ダ	左	1200	曇	良	18:20	幻!秘境八幡平ドラゴ		2021-4-8	1	船橋	4			10	180	1	10	100	1	5	110	2	6.0	150	3.0	5-10	210	1	5-10	120	1	6-10	290	5	5-6	260	3	10=>5	310	1	5-6-10	490	2	10=>5=>6	1300	2		25108163974	(2,5,10),8,6,1,3,9,7,4	51028613974	12.4 - 11.1 - 11.2 - 11.8 - 13.5 - 13.6	12.4 - 23.5 - 34.7 - 46.5 - 60.0 - 73.6 (34.7-38.9)	5-8	180.0	1.0	8=>5	340.0	1.0
202143040809	ダ	左	1500	曇	良	18:50	鳥待月特別 		2021-4-8	1	船橋	4			8	250	1	8	130	1	4	510	9	9.0	160	2.0	4-8	5170	20	4-8	1,370	21	8-9	240	1	4-9	1,470	24	8=>4	6360	24	4-8-9	7270	28	8=>4=>9	39380	135	6581023719114	6582103719411	6821039715411	6810329714115	6.6 - 11.6 - 12.7 - 12.6 - 12.7 - 12.1 - 13.1 - 13.4	6.6 - 18.2 - 30.9 - 43.5 - 56.2 - 68.3 - 81.4 - 94.8 (30.9-38.6)	4-7	3790.0	11.0	7=>4	3500.0	12.0
202143040810	ダ	左	1600	曇	良	19:25	ダイヤモンド賞		2021-4-8	1	船橋	4			2	280	1	2	120	1	10	160	3	6.0	160	4.0	2-10	740	2	2-10	270	2	2-6	350	3	6-10	430	6	2=>10	1380	3	2-6-10	1560	4	2=>10=>6	6760	12	2481119143510137126	2841119314510137126	2481561110931413712	2654811039711131412	12.6 - 11.8 - 12.1 - 12.6 - 12.5 - 13.4 - 13.1 - 13.6	12.6 - 24.4 - 36.5 - 49.1 - 61.6 - 75.0 - 88.1 - 101.7 (36.5-40.1)	2-6	480.0	3.0	2=>6	860.0	2.0
202143040811	ダ	左	1600	曇	良	20:05	京成盃グランドマイラ	G	2021-4-8	1	船橋	4	(別定)		4	140	1	4	100	1	7	140	3	6.0	380	6.0	4-7	220	1	4-7	140	1	4-6	900	10	6-7	2,080	13	4=>7	300	1	4-6-7	2720	9	4=>7=>6	6090	17	47382615	47382615	47382615	4738261-5	12.6 - 12.3 - 12.0 - 12.1 - 11.7 - 11.8 - 12.7 - 12.9	12.6 - 24.9 - 36.9 - 49.0 - 60.7 - 72.5 - 85.2 - 98.1 (36.9-37.4)						
202143040812	ダ	左	2200	曇	良	20:45	オオシマザクラ220 		2021-4-8	1	船橋	4			9	540	3	9	230	3	10	250	4	7.0	370	6.0	9-10	2540	11	9-10	790	11	7-9	1,260	16	7-10	1,390	18	9=>10	4550	16	7-9-10	10670	39	9=>10=>7	47710	154	14283951076	14283951076	14825910736	14829107563	12.7 - 12.6 - 13.2 - 13.7 - 12.6 - 13.0 - 13.4 - 12.7 - 13.1 - 13.5 - 13.3	12.7 - 25.3 - 38.5 - 52.2 - 64.8 - 77.8 - 91.2 - 103.9 - 117.0 - 130.5 - 143.8 (38.5-39.9)	8-8	2700.0	10.0	8=>8	2660.0	9.0
202143040901	ダ	左	1200	曇	良	15:00	3歳八		2021-4-9	1	船橋	5	40万円未満		2	160	1	2	130	1	7	1,250	7	1.0	1,730	8.0	2-7	5110	13	2-7	2,220	14	1-2	3,160	17	1-7	12,140	28	2=>7	3280	13	1-2-7	18430	31	2=>7=>1	18670	65		27834615.0	27184653.0	21786453.0	13.1 - 13.0 - 12.6 - 12.3 - 12.9 - 13.2	13.1 - 26.1 - 38.7 - 51.0 - 63.9 - 77.1 (38.7-38.4)						
202143040902	ダ	左	1200	曇	良	15:30	C2八　九		2021-4-9	1	船橋	5			10	280	2	10	120	2	12	100	1	3.0	450	7.0	10-12	300	1	10-12	230	2	3-10	2,920	24	3-12	2,440	22	10=>12	710	2	3-10-12	8020	23	10=>12=>3	21270	64		152121031164897.0	510112211368479.0	105121211364789.0	12.1 - 11.3 - 11.9 - 12.2 - 13.0 - 14.2	12.1 - 23.4 - 35.3 - 47.5 - 60.5 - 74.7 (35.3-39.4)	7-8	270.0	1.0	7=>8	730.0	2.0
202143040903	ダ	左	1500	曇	良	16:00	C2八　九		2021-4-9	1	船橋	5			12	470	2	12	200	4	8	130	1	10.0	310	5.0	8-12	420	1	8-12	280	2	10-12	710	9	8-10	480	7	12=>8	1350	4	8-10-12	1490	4	12=>8=>10	8020	16	812113105972164	812113510912764	812531110912746	812511103917264	6.9 - 12.8 - 12.8 - 12.6 - 12.0 - 12.1 - 12.9 - 14.0	6.9 - 19.7 - 32.5 - 45.1 - 57.1 - 69.2 - 82.1 - 96.1 (32.5-39.0)	6-8	220.0	1.0	8=>6	590.0	2.0
202143040904	ダ	左	1500	曇	良	16:30	C3一　特選		2021-4-9	1	船橋	5			9	260	1	9	130	1	5	240	5	10.0	170	4.0	5-9	1610	7	5-9	510	7	9-10	270	1	5-10	580	9	9=>5	2500	9	5-9-10	1580	4	9=>5=>10	12050	34	910125641138172	910126543118172	910126543811172	910125638417112	6.9 - 12.9 - 13.4 - 13.3 - 12.8 - 12.5 - 13.0 - 13.0	6.9 - 19.8 - 33.2 - 46.5 - 59.3 - 71.8 - 84.8 - 97.8 (33.2-38.5)	5-7	700.0	4.0	7=>5	1040.0	5.0
202143040905	ダ	左	1500	曇	良	17:00	ミモザ賞 		2021-4-9	1	船橋	5			10	180	1	10	120	2	9	200	5	6.0	110	1.0	9-10	970	3	9-10	400	7	6-10	190	1	6-9	480	8	10=>9	1270	3	6-9-10	1230	3	10=>9=>6	4820	7	412911210561837	491211210561837	491221011651837	491210265811173	6.6 - 11.7 - 12.3 - 12.9 - 12.7 - 13.0 - 13.4 - 13.6	6.6 - 18.3 - 30.6 - 43.5 - 56.2 - 69.2 - 82.6 - 96.2 (30.6-40.0)	7-7	890.0	5.0	7=>7	1350.0	6.0
202143040906	ダ	左	1000	曇	良	17:30	アズライト賞		2021-4-9	1	船橋	5			1	170	1	1	140	1	2	380	6	14.0	2,900	13.0	1-2	1210	4	1-2	500	5	1-14	4,980	33	2-14	25,590	73	1=>2	1690	5	1-2-14	46310	81	1=>2=>14	86590	199			1.562107314981241e+18	1.652714103812412e+18	11.8 - 10.7 - 11.9 - 13.0 - 13.3	11.8 - 22.5 - 34.4 - 47.4 - 60.7 (34.4-38.2)	1-2	1120.0	4.0	1=>2	1420.0	5.0
202143040907	ダ	左	1600	曇	良	18:00	ビートロック特別 		2021-4-9	1	船橋	5			9	480	3	9	160	3	8	330	6	7.0	140	1.0	8-9	5330	19	8-9	1,310	17	7-9	300	2	7-8	700	8	9=>8	9570	30	7-8-9	2360	8	9=>8=>7	27700	90	98427310615	89427310615	89427310615	89243761015	12.8 - 12.4 - 11.8 - 12.6 - 12.7 - 12.5 - 13.2 - 14.0	12.8 - 25.2 - 37.0 - 49.6 - 62.3 - 74.8 - 88.0 - 102.0 (37.0-39.7)	7-8	500.0	2.0	8=>7	1380.0	6.0
202143040908	ダ	左	1500	曇	良	18:30	馬い?!馬ふん堆肥プ		2021-4-9	1	船橋	5			10	400	3	10	150	3	3	180	4	8.0	110	1.0	3-10	1630	6	3-10	490	7	8-10	270	3	3-8	330	4	10=>3	3100	13	3-8-10	1170	3	10=>3=>8	7950	22	103562817129411	310528617129411	310586271124911	310856721214911	6.8 - 12.0 - 12.5 - 12.8 - 12.5 - 12.7 - 13.1 - 13.6	6.8 - 18.8 - 31.3 - 44.1 - 56.6 - 69.3 - 82.4 - 96.0 (31.3-39.4)	3-7	1430.0	7.0	7=>3	2700.0	11.0
